EOG090C00GJ	Missing
EOG090C00GK	Missing
EOG090C00GT	Missing
EOG090C00GU	Missing
EOG090C00GY	Missing
EOG090C00H2	Complete	ctg58	390270	433536	560.2	725
EOG090C00H3	Complete	ctg32	1173588	1289757	1262.6	1268
EOG090C00HJ	Missing
EOG090C00HL	Complete	ctg125	2819033	2839268	765.8	856
EOG090C00HT	Missing
EOG090C00I8	Missing
EOG090C00IB	Complete	ctg20	5332143	5416725	1166.2	1087
EOG090C00IC	Missing
EOG090C00IS	Missing
EOG090C00IU	Complete	ctg16	8991858	8999641	617.0	596
EOG090C00IV	Fragmented	ctg127	256642	294896	1235.5	998
EOG090C00J0	Missing
EOG090C00J3	Complete	ctg20	8505797	8532182	790.1	1087
EOG090C00J7	Complete	ctg158	15192	111558	1718.6	1514
EOG090C00JA	Fragmented	ctg183	691847	706115	835.7	830
EOG090C00JE	Complete	ctg35	1099015	1146598	575.0	1062
EOG090C00JJ	Missing
EOG090C00JS	Missing
EOG090C00JT	Complete	ctg27	5051943	5075910	360.2	400
EOG090C00JW	Missing
EOG090C00JZ	Missing
EOG090C00K4	Complete	ctg62	3118429	3151951	663.5	762
EOG090C00KD	Missing
EOG090C00KH	Missing
EOG090C00KM	Missing
EOG090C00L3	Complete	ctg49	2402651	2422206	746.5	831
EOG090C00L8	Complete	ctg162	70932	137015	513.1	693
EOG090C00LE	Missing
EOG090C00LH	Missing
EOG090C00LI	Missing
EOG090C00LL	Missing
EOG090C00LS	Complete	ctg6	1812072	1862679	1165.4	1245
EOG090C00LU	Complete	ctg75	1487104	1510850	1214.6	1150
EOG090C00LV	Missing
EOG090C00M4	Missing
EOG090C00M5	Complete	ctg45	1552098	1595791	483.0	863
EOG090C00M8	Missing
EOG090C00MJ	Missing
EOG090C00MK	Missing
EOG090C00MN	Missing
EOG090C00MO	Complete	ctg17	7577723	7614298	813.9	1050
EOG090C00MS	Missing
EOG090C00N3	Missing
EOG090C00NB	Complete	ctg6	13781223	13813172	515.9	853
EOG090C00NG	Complete	ctg25	1204730	1235511	977.6	981
EOG090C00NO	Missing
EOG090C00NQ	Complete	ctg13	7791014	7830353	902.6	1027
EOG090C00NS	Missing
EOG090C00O6	Missing
EOG090C00O9	Fragmented	ctg19	5210922	5252602	706.4	593
EOG090C00OJ	Missing
EOG090C00OS	Missing
EOG090C00OW	Missing
EOG090C00OX	Missing
EOG090C00P0	Missing
EOG090C00P3	Missing
EOG090C00P7	Missing
EOG090C00P8	Missing
EOG090C00PE	Missing
EOG090C00PH	Missing
EOG090C00PQ	Missing
EOG090C00PT	Missing
EOG090C00PW	Missing
EOG090C00PX	Missing
EOG090C00Q2	Complete	ctg7	14084790	14100225	1357.2	1277
EOG090C00Q7	Complete	ctg5	3246356	3260341	694.4	772
EOG090C00Q8	Fragmented	ctg27	2920579	2941196	646.0	595
EOG090C00QD	Missing
EOG090C00QV	Missing
EOG090C00QW	Missing
EOG090C00QZ	Complete	ctg66	2598342	2610261	908.0	893
EOG090C00R0	Missing
EOG090C00RH	Missing
EOG090C00RL	Fragmented	ctg11	9303309	9320551	879.3	586
EOG090C00S0	Missing
EOG090C00S3	Complete	ctg41	2722387	2780094	566.7	703
EOG090C00S7	Missing
EOG090C00S8	Complete	ctg52	3799147	3820730	683.2	827
EOG090C00S9	Missing
EOG090C00SA	Missing
EOG090C00SD	Fragmented	ctg10	1584181	1605814	194.3	441
EOG090C00SG	Missing
EOG090C00SI	Missing
EOG090C00SK	Missing
EOG090C00SM	Missing
EOG090C00ST	Missing
EOG090C00SU	Fragmented	ctg103	1022376	1033693	277.9	247
EOG090C00SW	Missing
EOG090C00SY	Complete	ctg15	11589476	11601279	905.9	929
EOG090C00T1	Missing
EOG090C00T6	Missing
EOG090C00TJ	Missing
EOG090C00TK	Complete	ctg7	2532574	2578922	676.2	900
EOG090C00TP	Missing
EOG090C00TQ	Missing
EOG090C00TR	Missing
EOG090C00TV	Missing
EOG090C00TX	Complete	ctg50	2601708	2619008	1014.4	1083
EOG090C00U0	Missing
EOG090C00U5	Missing
EOG090C00UB	Missing
EOG090C00UF	Missing
EOG090C00UL	Missing
EOG090C00UM	Complete	ctg7	8372785	8415712	735.7	714
EOG090C00US	Complete	ctg15	11231642	11254242	1026.1	924
EOG090C00UV	Missing
EOG090C00UW	Missing
EOG090C00UY	Fragmented	ctg69	4483004	4501764	294.3	244
EOG090C00UZ	Missing
EOG090C00VB	Complete	ctg16	9027687	9038207	820.5	692
EOG090C00VD	Missing
EOG090C00VF	Missing
EOG090C00VK	Missing
EOG090C00VS	Missing
EOG090C00VU	Complete	ctg34	10302816	10317685	838.9	808
EOG090C00VV	Missing
EOG090C00VW	Complete	ctg16	14557031	14574215	938.3	726
EOG090C00W0	Missing
EOG090C00W4	Missing
EOG090C00W8	Missing
EOG090C00WD	Complete	ctg62	2918894	2985718	818.3	884
EOG090C00WI	Missing
EOG090C00WO	Missing
EOG090C00WU	Missing
EOG090C00WW	Missing
EOG090C00WX	Complete	ctg6	6237661	6279650	894.0	928
EOG090C00X1	Missing
EOG090C00X5	Missing
EOG090C00X6	Missing
EOG090C00XC	Complete	ctg125	1593315	1640684	769.0	729
EOG090C00XD	Complete	ctg15	2273542	2305015	511.5	621
EOG090C00XO	Fragmented	ctg6	20126198	20136006	466.0	547
EOG090C00XP	Missing
EOG090C00Y4	Missing
EOG090C00YB	Fragmented	ctg8	9801813	9812382	313.1	503
EOG090C00YE	Missing
EOG090C00YI	Missing
EOG090C00YL	Missing
EOG090C00Z0	Missing
EOG090C00Z3	Fragmented	ctg2	8083272	8091922	506.3	348
EOG090C00ZC	Missing
EOG090C00ZE	Complete	ctg20	765371	783579	1076.3	926
EOG090C00ZG	Fragmented	ctg32	1917016	1930805	455.1	514
EOG090C00ZH	Missing
EOG090C00ZM	Fragmented	ctg14	10079919	10092824	777.5	725
EOG090C00ZP	Missing
EOG090C00ZS	Complete	ctg94	1791435	1802813	665.3	788
EOG090C0101	Complete	ctg42	4261526	4287743	781.7	715
EOG090C0103	Missing
EOG090C0107	Missing
EOG090C0108	Missing
EOG090C010B	Complete	ctg4	5695045	5713681	792.6	636
EOG090C010C	Missing
EOG090C010H	Fragmented	ctg225	84727	91964	468.3	486
EOG090C010K	Missing
EOG090C010M	Missing
EOG090C010O	Missing
EOG090C010S	Complete	ctg23	3093098	3167698	968.5	986
EOG090C010V	Missing
EOG090C010X	Fragmented	ctg16	10831377	10841320	190.7	150
EOG090C010Y	Missing
EOG090C010Z	Missing
EOG090C0110	Missing
EOG090C0111	Missing
EOG090C0114	Fragmented	ctg33	6252337	6266911	371.0	366
EOG090C0116	Missing
EOG090C0119	Missing
EOG090C011D	Missing
EOG090C011G	Missing
EOG090C011H	Missing
EOG090C011J	Complete	ctg75	4337415	4351800	919.8	750
EOG090C011N	Complete	ctg26	2774485	2807892	631.2	502
EOG090C011X	Missing
EOG090C011Z	Missing
EOG090C0122	Missing
EOG090C0123	Missing
EOG090C0128	Fragmented	ctg3	7342233	7345232	244.8	163
EOG090C012B	Missing
EOG090C012C	Complete	ctg23	3857894	3871415	581.0	761
EOG090C012H	Missing
EOG090C012P	Complete	ctg6	15247040	15286160	738.4	738
EOG090C012U	Missing
EOG090C012Z	Missing
EOG090C013D	Missing
EOG090C013Q	Missing
EOG090C013U	Missing
EOG090C0140	Fragmented	ctg34	9248107	9258927	610.8	484
EOG090C0142	Missing
EOG090C0148	Complete	ctg33	5960602	6013572	745.0	671
EOG090C014B	Missing
EOG090C014C	Missing
EOG090C014G	Missing
EOG090C014I	Fragmented	ctg19	14030823	14058152	369.3	473
EOG090C014K	Complete	ctg13	10748004	10783092	283.5	530
EOG090C014M	Complete	ctg103	903889	923423	390.5	375
EOG090C014N	Fragmented	ctg170	630823	652823	480.5	630
EOG090C014P	Complete	ctg92	1613002	1640481	695.3	789
EOG090C014S	Missing
EOG090C014U	Missing
EOG090C014W	Missing
EOG090C014X	Missing
EOG090C0152	Missing
EOG090C0159	Missing
EOG090C015S	Duplicated	ctg25	5507095	5547276	600.0	621
EOG090C015S	Duplicated	ctg32	948415	989788	660.2	669
EOG090C015Y	Missing
EOG090C0160	Fragmented	ctg2	4696739	4706805	486.2	434
EOG090C0161	Missing
EOG090C016A	Fragmented	ctg60	2915310	2922664	452.5	449
EOG090C016C	Missing
EOG090C016M	Missing
EOG090C016S	Missing
EOG090C016V	Complete	ctg22	1118078	1148737	593.7	875
EOG090C0177	Complete	ctg7	7639912	7686336	633.4	772
EOG090C017A	Missing
EOG090C017B	Fragmented	ctg60	2046820	2084945	756.9	802
EOG090C017E	Missing
EOG090C017N	Missing
EOG090C017P	Missing
EOG090C017Q	Missing
EOG090C017T	Fragmented	ctg59	3886427	3893475	505.9	396
EOG090C017U	Missing
EOG090C017W	Missing
EOG090C017Y	Missing
EOG090C0180	Fragmented	ctg125	2789934	2796232	601.6	540
EOG090C0181	Missing
EOG090C0184	Complete	ctg74	2847592	2902638	341.7	512
EOG090C0186	Missing
EOG090C0188	Missing
EOG090C018C	Missing
EOG090C018D	Complete	ctg39	3846683	3947359	1048.1	886
EOG090C018J	Missing
EOG090C018T	Complete	ctg32	2943412	2978543	1116.9	825
EOG090C0191	Complete	ctg34	7692045	7722149	893.1	761
EOG090C0195	Missing
EOG090C0199	Missing
EOG090C019B	Missing
EOG090C019C	Missing
EOG090C019G	Complete	ctg40	8381001	8409064	524.7	396
EOG090C019O	Missing
EOG090C019U	Missing
EOG090C019V	Missing
EOG090C01A9	Missing
EOG090C01AE	Missing
EOG090C01AK	Complete	ctg19	970163	1019848	667.4	441
EOG090C01AN	Missing
EOG090C01AQ	Missing
EOG090C01AR	Complete	ctg42	5181718	5204021	408.9	527
EOG090C01AT	Missing
EOG090C01AV	Missing
EOG090C01B1	Missing
EOG090C01B5	Missing
EOG090C01B9	Missing
EOG090C01BA	Complete	ctg72	7522766	7584000	521.1	769
EOG090C01BD	Complete	ctg90	1455967	1474449	788.7	721
EOG090C01BG	Missing
EOG090C01BI	Missing
EOG090C01BN	Fragmented	ctg15	14274486	14301271	449.4	406
EOG090C01BP	Missing
EOG090C01BT	Missing
EOG090C01BW	Missing
EOG090C01BX	Missing
EOG090C01C0	Complete	ctg17	9718137	9785737	762.1	985
EOG090C01CB	Missing
EOG090C01CD	Missing
EOG090C01CE	Missing
EOG090C01CH	Complete	ctg39	5188869	5226537	553.4	989
EOG090C01CI	Complete	ctg19	13788394	13794708	321.8	488
EOG090C01CP	Missing
EOG090C01CR	Missing
EOG090C01CT	Missing
EOG090C01CV	Missing
EOG090C01CW	Missing
EOG090C01CX	Missing
EOG090C01D1	Missing
EOG090C01D3	Complete	ctg8	8929373	9000152	781.7	867
EOG090C01D9	Missing
EOG090C01DA	Missing
EOG090C01DB	Complete	ctg20	8653492	8688464	589.2	815
EOG090C01DE	Missing
EOG090C01DF	Complete	ctg234	56737	73687	696.1	643
EOG090C01DK	Missing
EOG090C01DU	Missing
EOG090C01DV	Missing
EOG090C01DY	Missing
EOG090C01E2	Fragmented	ctg105	1070574	1089750	1008.8	757
EOG090C01EA	Missing
EOG090C01EB	Missing
EOG090C01EC	Missing
EOG090C01ED	Missing
EOG090C01EH	Missing
EOG090C01EO	Missing
EOG090C01EU	Missing
EOG090C01EW	Complete	ctg21	20616249	20646965	439.3	399
EOG090C01EX	Missing
EOG090C01F2	Missing
EOG090C01F6	Fragmented	ctg6	3477778	3483700	172.8	105
EOG090C01FC	Missing
EOG090C01FF	Missing
EOG090C01FH	Complete	ctg6	7790590	7814522	595.0	810
EOG090C01FR	Missing
EOG090C01FT	Complete	ctg4	11114664	11161435	813.9	755
EOG090C01FU	Missing
EOG090C01FX	Complete	ctg22	5734572	5759133	885.4	972
EOG090C01FY	Missing
EOG090C01FZ	Complete	ctg39	6509033	6560668	699.9	866
EOG090C01G2	Missing
EOG090C01G3	Missing
EOG090C01GC	Complete	ctg16	8596336	8640160	790.0	1394
EOG090C01GD	Missing
EOG090C01GF	Missing
EOG090C01GG	Missing
EOG090C01GO	Complete	ctg17	8463665	8543519	821.3	925
EOG090C01GS	Fragmented	ctg127	350249	360090	821.0	611
EOG090C01GY	Missing
EOG090C01H0	Missing
EOG090C01H2	Missing
EOG090C01H6	Missing
EOG090C01H7	Missing
EOG090C01HG	Missing
EOG090C01HH	Complete	ctg20	10103629	10239804	650.6	640
EOG090C01HJ	Missing
EOG090C01HM	Missing
EOG090C01HQ	Missing
EOG090C01HX	Complete	ctg38	2481746	2504735	555.2	656
EOG090C01HZ	Complete	ctg17	457938	537223	841.2	759
EOG090C01I3	Complete	ctg7	2003670	2021354	360.8	643
EOG090C01I4	Missing
EOG090C01I8	Complete	ctg23	13254764	13286947	792.2	1065
EOG090C01IN	Missing
EOG090C01IQ	Missing
EOG090C01IV	Missing
EOG090C01IX	Missing
EOG090C01J4	Missing
EOG090C01J7	Missing
EOG090C01JC	Missing
EOG090C01JE	Missing
EOG090C01JJ	Fragmented	ctg17	1881809	1944876	957.7	760
EOG090C01JN	Missing
EOG090C01JQ	Complete	ctg72	1287232	1333204	515.1	582
EOG090C01JR	Missing
EOG090C01JT	Complete	ctg26	8600178	8626421	612.7	793
EOG090C01JY	Missing
EOG090C01K1	Complete	ctg8	13154817	13189173	774.1	991
EOG090C01K8	Missing
EOG090C01KG	Missing
EOG090C01KN	Complete	ctg1	16646907	16668487	280.4	258
EOG090C01KS	Missing
EOG090C01KW	Complete	ctg33	2160468	2195339	620.4	603
EOG090C01KZ	Complete	ctg90	550701	575423	697.5	529
EOG090C01L2	Missing
EOG090C01L3	Missing
EOG090C01L7	Fragmented	ctg2	13533884	13553332	485.3	487
EOG090C01LD	Missing
EOG090C01LF	Complete	ctg101	2704227	2758631	813.0	1074
EOG090C01LP	Missing
EOG090C01LQ	Missing
EOG090C01LR	Fragmented	ctg16	19307358	19327570	476.4	423
EOG090C01LV	Missing
EOG090C01M2	Complete	ctg6	15163924	15190180	541.1	835
EOG090C01M7	Fragmented	ctg59	3720230	3728925	389.6	298
EOG090C01MA	Complete	ctg9	2460367	2498366	729.5	829
EOG090C01ME	Missing
EOG090C01MH	Missing
EOG090C01MJ	Missing
EOG090C01MZ	Missing
EOG090C01N9	Complete	ctg161	224406	264906	725.2	591
EOG090C01NK	Complete	ctg61	1515	38117	701.8	758
EOG090C01NM	Missing
EOG090C01NW	Missing
EOG090C01O3	Missing
EOG090C01O6	Missing
EOG090C01O8	Missing
EOG090C01OB	Missing
EOG090C01OF	Complete	ctg163	2078420	2115414	1029.5	862
EOG090C01OL	Missing
EOG090C01ON	Missing
EOG090C01OO	Complete	ctg26	8024750	8082505	539.4	812
EOG090C01OT	Complete	ctg4	10657404	10697864	681.7	676
EOG090C01OU	Fragmented	ctg6	20116358	20123537	545.8	589
EOG090C01OX	Missing
EOG090C01P6	Missing
EOG090C01P9	Missing
EOG090C01PA	Missing
EOG090C01PE	Missing
EOG090C01PG	Fragmented	ctg7	13616241	13637029	595.2	469
EOG090C01PI	Complete	ctg67	4783986	4791287	330.2	484
EOG090C01PK	Complete	ctg34	7547580	7583927	559.7	789
EOG090C01PM	Missing
EOG090C01PR	Complete	ctg37	5010130	5128515	886.0	779
EOG090C01PV	Fragmented	ctg74	2069497	2072031	405.2	298
EOG090C01PW	Complete	ctg38	2654247	2681971	642.6	766
EOG090C01Q4	Complete	ctg24	1011105	1026383	553.0	620
EOG090C01Q5	Missing
EOG090C01QA	Missing
EOG090C01QH	Missing
EOG090C01QI	Missing
EOG090C01QJ	Complete	ctg26	5514530	5542700	516.0	692
EOG090C01QN	Complete	ctg62	316662	330278	815.6	656
EOG090C01QP	Missing
EOG090C01QS	Complete	ctg2	107970	142158	691.2	734
EOG090C01QT	Missing
EOG090C01QU	Missing
EOG090C01R3	Fragmented	ctg21	13138968	13155485	782.1	436
EOG090C01R7	Missing
EOG090C01RP	Missing
EOG090C01RQ	Complete	ctg34	5489666	5586337	1264.8	1123
EOG090C01RU	Complete	ctg48	2885757	2897542	448.1	561
EOG090C01S4	Missing
EOG090C01S6	Missing
EOG090C01SB	Missing
EOG090C01SC	Missing
EOG090C01SN	Fragmented	ctg6	18813650	18820311	480.9	469
EOG090C01SR	Complete	ctg23	10497471	10523495	541.5	530
EOG090C01SU	Missing
EOG090C01SV	Missing
EOG090C01SZ	Complete	ctg3	5583601	5667619	773.0	824
EOG090C01T1	Complete	ctg53	2466759	2510520	682.5	760
EOG090C01T5	Missing
EOG090C01T6	Missing
EOG090C01T7	Missing
EOG090C01TF	Missing
EOG090C01TM	Complete	ctg213	197777	214179	797.9	759
EOG090C01TP	Missing
EOG090C01TU	Missing
EOG090C01TX	Missing
EOG090C01TZ	Missing
EOG090C01U3	Complete	ctg56	1722238	1802317	810.7	626
EOG090C01U7	Complete	ctg15	1757708	1849038	484.9	505
EOG090C01UB	Complete	ctg6	18756198	18792169	658.0	651
EOG090C01UK	Complete	ctg45	1943972	1967175	790.3	701
EOG090C01UM	Missing
EOG090C01UN	Complete	ctg20	1057100	1121644	504.1	762
EOG090C01US	Fragmented	ctg11	9744005	9754445	355.3	392
EOG090C01UX	Complete	ctg4	8692318	8701844	420.4	578
EOG090C01V0	Missing
EOG090C01V1	Missing
EOG090C01V4	Missing
EOG090C01V6	Missing
EOG090C01V7	Missing
EOG090C01VA	Complete	ctg14	9335265	9373574	765.8	703
EOG090C01VG	Missing
EOG090C01VJ	Complete	ctg8	5282061	5317506	935.1	800
EOG090C01VQ	Missing
EOG090C01VV	Complete	ctg4	11002588	11047923	767.0	693
EOG090C01VW	Complete	ctg42	5644968	5685914	461.2	491
EOG090C01VY	Fragmented	ctg125	1348961	1354054	345.2	259
EOG090C01W9	Missing
EOG090C01WA	Missing
EOG090C01WC	Missing
EOG090C01WD	Missing
EOG090C01WE	Missing
EOG090C01WG	Fragmented	ctg59	1011282	1015852	338.0	342
EOG090C01WH	Missing
EOG090C01WU	Missing
EOG090C01WV	Complete	ctg40	11020812	11062559	641.1	722
EOG090C01WW	Missing
EOG090C01X0	Missing
EOG090C01X2	Missing
EOG090C01X3	Missing
EOG090C01X4	Missing
EOG090C01XE	Complete	ctg70	3952569	3979480	639.4	646
EOG090C01XL	Missing
EOG090C01XM	Missing
EOG090C01XS	Missing
EOG090C01XT	Missing
EOG090C01XY	Missing
EOG090C01Y2	Missing
EOG090C01Y5	Missing
EOG090C01Y6	Complete	ctg75	2237219	2290894	289.5	400
EOG090C01YB	Missing
EOG090C01YE	Missing
EOG090C01YJ	Missing
EOG090C01YL	Missing
EOG090C01YM	Complete	ctg160	447267	520132	819.2	750
EOG090C01YP	Complete	ctg24	1780024	1802082	807.1	546
EOG090C01YQ	Missing
EOG090C01YR	Missing
EOG090C01Z0	Duplicated	ctg153	379825	462909	873.3	733
EOG090C01Z0	Duplicated	ctg30	4826577	4943153	923.2	726
EOG090C01Z2	Missing
EOG090C01ZK	Missing
EOG090C01ZR	Complete	ctg17	112452	200122	568.7	615
EOG090C01ZT	Complete	ctg39	987018	1048820	838.9	759
EOG090C01ZV	Missing
EOG090C01ZW	Complete	ctg17	2989720	3046001	637.9	648
EOG090C01ZY	Complete	ctg84	303401	328402	406.7	556
EOG090C0204	Fragmented	ctg34	10666879	10689788	661.0	526
EOG090C0205	Complete	ctg15	11565028	11588091	424.3	664
EOG090C0206	Missing
EOG090C0207	Missing
EOG090C020A	Complete	ctg16	19200611	19248458	810.3	715
EOG090C020F	Missing
EOG090C020G	Missing
EOG090C020H	Fragmented	ctg34	6309865	6363135	805.6	616
EOG090C020P	Missing
EOG090C020Q	Missing
EOG090C020U	Missing
EOG090C020W	Missing
EOG090C0211	Missing
EOG090C0215	Missing
EOG090C0219	Complete	ctg2	8572974	8598829	391.3	495
EOG090C021D	Missing
EOG090C021P	Missing
EOG090C0221	Complete	ctg39	5148906	5179466	514.8	615
EOG090C0223	Missing
EOG090C0224	Missing
EOG090C0229	Missing
EOG090C022E	Missing
EOG090C022I	Fragmented	ctg52	2857344	2866208	464.0	425
EOG090C022O	Missing
EOG090C022Z	Missing
EOG090C0231	Missing
EOG090C0233	Missing
EOG090C0234	Fragmented	ctg138	264145	274477	463.3	545
EOG090C023E	Missing
EOG090C023F	Missing
EOG090C023J	Missing
EOG090C0240	Missing
EOG090C024D	Complete	ctg8	18771615	18797263	692.9	879
EOG090C024I	Complete	ctg23	18750298	18789243	642.4	730
EOG090C024K	Missing
EOG090C024L	Missing
EOG090C024Q	Complete	ctg12	11310229	11333360	301.0	356
EOG090C024U	Missing
EOG090C024Z	Fragmented	ctg15	622745	650990	373.9	494
EOG090C0253	Missing
EOG090C0254	Complete	ctg6	3529375	3589516	649.7	643
EOG090C0255	Complete	ctg122	1046050	1076058	710.6	646
EOG090C0257	Missing
EOG090C0258	Missing
EOG090C025F	Complete	ctg15	1838985	1881690	659.3	665
EOG090C025G	Missing
EOG090C025J	Missing
EOG090C025K	Fragmented	ctg35	5424063	5431615	600.8	459
EOG090C025L	Complete	ctg37	4737148	4797669	513.7	696
EOG090C025P	Missing
EOG090C025R	Missing
EOG090C025S	Missing
EOG090C025T	Missing
EOG090C025U	Complete	ctg79	547762	574407	621.4	565
EOG090C025V	Missing
EOG090C0261	Missing
EOG090C0267	Missing
EOG090C026D	Missing
EOG090C026E	Missing
EOG090C026F	Missing
EOG090C026K	Missing
EOG090C026M	Complete	ctg6	22616663	22639973	629.8	631
EOG090C026N	Missing
EOG090C026O	Missing
EOG090C026T	Complete	ctg8	726747	733756	530.4	477
EOG090C026Z	Fragmented	ctg51	1016893	1030705	234.1	223
EOG090C0275	Missing
EOG090C0277	Complete	ctg41	698129	734800	597.7	695
EOG090C0279	Missing
EOG090C027B	Missing
EOG090C027D	Complete	ctg97	1146804	1160290	666.9	573
EOG090C027E	Complete	ctg25	3365213	3367580	246.7	302
EOG090C027H	Missing
EOG090C027I	Complete	ctg39	6315080	6339753	198.6	314
EOG090C027J	Missing
EOG090C027L	Missing
EOG090C027N	Missing
EOG090C027Q	Missing
EOG090C027R	Missing
EOG090C027S	Missing
EOG090C027Z	Complete	ctg5	2631831	2676594	844.2	721
EOG090C028A	Missing
EOG090C028E	Complete	ctg61	2931861	2955866	706.1	747
EOG090C028I	Missing
EOG090C028O	Missing
EOG090C0296	Missing
EOG090C0297	Missing
EOG090C029C	Missing
EOG090C029K	Missing
EOG090C029M	Duplicated	ctg20	778281	806221	455.8	426
EOG090C029M	Duplicated	ctg50	1773527	1781867	388.3	377
EOG090C029O	Missing
EOG090C029Q	Missing
EOG090C029R	Fragmented	ctg21	4102345	4128054	561.5	529
EOG090C029U	Complete	ctg160	669842	703742	328.4	259
EOG090C029W	Missing
