# BUSCO version is: 3.0.2 
# The lineage dataset is: actinopterygii_odb9 (Creation date: 2016-02-13, number of species: 20, number of BUSCOs: 4584)
# To reproduce this run: python /work/project/perch/esociformes_paper/assembly/stats/.snakemake/conda/7be74040/bin/run_busco -i data/flye_raw.fasta -o flye_raw -l output/.busco_lineages/actinopterygii_odb9/ -m genome -c 24 -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090C0070	Complete	scaffold_2007	862128	879560	2379.8	1816
EOG090C0071	Fragmented	contig_155	114368	137330	1529.1	1172
EOG090C007A	Missing
EOG090C007N	Complete	scaffold_961	8721614	8735853	890.1	902
EOG090C007O	Missing
EOG090C007V	Complete	contig_617	17994599	18080223	1883.6	1584
EOG090C007Y	Missing
EOG090C007Z	Complete	scaffold_1625	4793998	4832217	1791.3	1691
EOG090C0087	Complete	contig_155	611254	631908	1019.5	1014
EOG090C008I	Missing
EOG090C008K	Fragmented	contig_198	13372575	13376823	1257.4	1060
EOG090C008M	Complete	scaffold_308	2467973	2526947	1409.1	1326
EOG090C008V	Fragmented	contig_287	7621118	7624306	636.7	333
EOG090C008X	Fragmented	scaffold_1121	27607068	27632038	2422.3	1594
EOG090C008Y	Complete	contig_358	2198397	2234397	2228.1	1569
EOG090C008Z	Duplicated	scaffold_1770	2943228	3116045	1682.8	1702
EOG090C008Z	Duplicated	scaffold_632	15770895	15805526	1517.9	1253
EOG090C0099	Complete	contig_122	6495807	6562145	1211.8	1530
EOG090C009C	Complete	contig_71	16128850	16160702	1388.4	1291
EOG090C009J	Complete	contig_246	17108676	17184791	1342.0	1269
EOG090C009Q	Complete	scaffold_99	4042551	4121806	2382.4	1775
EOG090C009W	Missing
EOG090C00A0	Missing
EOG090C00AD	Complete	scaffold_961	6436636	6496609	1668.7	1624
EOG090C00AG	Missing
EOG090C00AN	Fragmented	scaffold_217	30367080	30368873	779.0	471
EOG090C00AQ	Complete	contig_198	5085249	5180246	2122.1	1640
EOG090C00AV	Complete	contig_321	1038562	1120710	910.3	1064
EOG090C00B1	Complete	scaffold_1121	27648521	27667029	944.2	754
EOG090C00B3	Complete	scaffold_961	5920695	5955971	995.9	1665
EOG090C00BD	Missing
EOG090C00BE	Fragmented	scaffold_961	2219759	2231709	980.9	788
EOG090C00BG	Missing
EOG090C00BJ	Complete	scaffold_2007	38575	92640	1166.6	1217
EOG090C00BK	Missing
EOG090C00BM	Complete	scaffold_248	22403745	22484284	1201.9	1175
EOG090C00BS	Fragmented	scaffold_2007	6335378	6362405	874.0	686
EOG090C00BT	Duplicated	contig_110	200056	208829	827.3	680
EOG090C00BT	Duplicated	contig_110	208854	212560	731.3	776
EOG090C00BU	Complete	scaffold_341	1828842	1910787	1595.1	1423
EOG090C00BW	Missing
EOG090C00BX	Missing
EOG090C00C0	Complete	scaffold_13	610959	669195	2341.4	1621
EOG090C00C4	Complete	contig_508	1001307	1061330	1778.5	1372
EOG090C00C8	Complete	contig_1781	9898331	9969447	1318.6	1298
EOG090C00C9	Missing
EOG090C00CC	Missing
EOG090C00CG	Complete	scaffold_835	7813575	7851667	1296.9	1452
EOG090C00CI	Complete	scaffold_961	22331207	22354564	934.8	628
EOG090C00CK	Complete	contig_2	4298304	4345814	1431.0	1554
EOG090C00CL	Complete	scaffold_1625	5960998	5996427	1272.6	1083
EOG090C00CO	Complete	contig_246	11856915	11925592	1192.4	1120
EOG090C00CU	Missing
EOG090C00D5	Fragmented	scaffold_632	18187257	18201315	1172.6	803
EOG090C00D6	Complete	contig_617	13150024	13195307	1808.4	1524
EOG090C00DB	Missing
EOG090C00DE	Missing
EOG090C00DG	Missing
EOG090C00DK	Fragmented	scaffold_1121	27827733	27882364	2478.8	1550
EOG090C00DO	Missing
EOG090C00DS	Complete	scaffold_1639	7278144	7352960	1511.6	1465
EOG090C00DT	Complete	scaffold_168	12826476	12848892	1340.5	1169
EOG090C00E5	Missing
EOG090C00E9	Missing
EOG090C00EE	Complete	scaffold_632	16212240	16244009	1515.2	1445
EOG090C00EF	Missing
EOG090C00EH	Missing
EOG090C00EJ	Missing
EOG090C00EZ	Complete	contig_246	11463116	11553080	1616.6	1481
EOG090C00F8	Complete	scaffold_632	2064377	2089431	1304.8	930
EOG090C00F9	Complete	scaffold_341	3680625	3700419	1470.1	1195
EOG090C00FC	Missing
EOG090C00FE	Complete	contig_242	1843335	1868008	1268.8	1187
EOG090C00FF	Missing
EOG090C00FL	Complete	contig_125	1933090	1970076	1055.2	955
EOG090C00FM	Missing
EOG090C00FR	Missing
EOG090C00FV	Complete	contig_165	1355442	1609175	2580.8	1499
EOG090C00G4	Missing
EOG090C00G5	Complete	contig_164	7253582	7369599	1380.9	1219
EOG090C00G7	Complete	contig_2	8332112	8398423	741.2	1064
EOG090C00GJ	Complete	scaffold_217	9517430	9621737	1451.2	1225
EOG090C00GK	Missing
EOG090C00GT	Missing
EOG090C00GU	Missing
EOG090C00GY	Missing
EOG090C00H2	Complete	scaffold_800	229126	279434	697.7	766
EOG090C00H3	Complete	contig_75	3631022	3753245	2038.8	1292
EOG090C00HJ	Missing
EOG090C00HL	Complete	scaffold_2840	1742687	1767574	1154.7	935
EOG090C00HT	Complete	scaffold_800	2469277	2512918	1340.8	1325
EOG090C00I8	Missing
EOG090C00IB	Complete	scaffold_180	5472015	5573902	1659.1	1038
EOG090C00IC	Missing
EOG090C00IS	Missing
EOG090C00IU	Complete	contig_164	22568737	22589828	1364.0	1145
EOG090C00IV	Complete	contig_287	13147390	13182417	1439.8	1146
EOG090C00J0	Missing
EOG090C00J3	Complete	scaffold_180	2219476	2238956	1024.3	980
EOG090C00J7	Complete	scaffold_33	1153288	1250297	2248.9	1526
EOG090C00JA	Complete	contig_19	900162	911612	1409.6	967
EOG090C00JE	Complete	contig_71	1360329	1410675	902.3	978
EOG090C00JJ	Missing
EOG090C00JS	Complete	scaffold_564	174665	426482	2020.4	1511
EOG090C00JT	Complete	contig_242	5076232	5118028	462.4	550
EOG090C00JW	Missing
EOG090C00JZ	Complete	scaffold_800	5047100	5069481	1129.9	991
EOG090C00K4	Complete	contig_372	1509379	1528270	776.5	567
EOG090C00KD	Missing
EOG090C00KH	Missing
EOG090C00KM	Missing
EOG090C00L3	Complete	scaffold_444	1253847	1292887	1339.1	1408
EOG090C00L8	Fragmented	contig_257	3261208	3312793	572.7	618
EOG090C00LE	Complete	scaffold_261	2612222	2646371	707.2	719
EOG090C00LH	Missing
EOG090C00LI	Complete	contig_246	13389889	13421494	853.5	773
EOG090C00LL	Fragmented	contig_125	11381913	11407855	1118.5	1051
EOG090C00LS	Complete	scaffold_961	28309912	28362237	1789.3	1207
EOG090C00LU	Fragmented	contig_198	9141706	9151672	1443.5	971
EOG090C00LV	Complete	scaffold_1121	22602037	22641618	741.6	557
EOG090C00M4	Missing
EOG090C00M5	Complete	contig_125	11178089	11208729	882.5	1072
EOG090C00M8	Missing
EOG090C00MJ	Complete	contig_430	3209336	3254175	1257.3	1155
EOG090C00MK	Complete	contig_2578	470354	509033	720.6	738
EOG090C00MN	Complete	scaffold_168	9405216	9483822	1190.8	1010
EOG090C00MO	Complete	scaffold_248	19220501	19242883	816.2	1124
EOG090C00MS	Complete	scaffold_1645	2674400	2703657	1309.2	1352
EOG090C00N3	Missing
EOG090C00NB	Complete	scaffold_961	16161566	16196926	1042.5	853
EOG090C00NG	Complete	contig_246	17250255	17303888	1523.6	919
EOG090C00NO	Fragmented	contig_372	726816	750190	726.0	617
EOG090C00NQ	Complete	contig_617	25559991	25596180	1389.6	1153
EOG090C00NS	Duplicated	contig_155	520547	539488	1890.0	1171
EOG090C00NS	Duplicated	contig_183	1084637	1109338	1740.4	1119
EOG090C00O6	Missing
EOG090C00O9	Complete	scaffold_30	12175737	12228000	1133.2	908
EOG090C00OJ	Complete	scaffold_835	3016965	3074243	1195.2	1085
EOG090C00OS	Missing
EOG090C00OW	Missing
EOG090C00OX	Missing
EOG090C00P0	Missing
EOG090C00P3	Complete	contig_358	3250842	3285437	1017.3	1176
EOG090C00P7	Missing
EOG090C00P8	Complete	contig_1781	9695867	9766203	1529.4	1142
EOG090C00PE	Complete	contig_71	19447090	19491194	1184.5	1217
EOG090C00PH	Complete	scaffold_1121	19133023	19174574	1463.7	1121
EOG090C00PQ	Complete	scaffold_961	6559756	6576495	1010.2	927
EOG090C00PT	Missing
EOG090C00PW	Complete	contig_146	3674045	3733374	1397.1	1350
EOG090C00PX	Complete	scaffold_217	29936775	29956406	1663.8	1150
EOG090C00Q2	Complete	scaffold_217	6969051	6981837	1656.0	1186
EOG090C00Q7	Complete	scaffold_1121	26573639	26608005	874.6	1014
EOG090C00Q8	Complete	contig_242	2895873	2939514	1174.2	1065
EOG090C00QD	Missing
EOG090C00QV	Missing
EOG090C00QW	Fragmented	contig_1	4162606	4180229	650.4	539
EOG090C00QZ	Complete	scaffold_634	9186524	9197658	1269.5	752
EOG090C00R0	Fragmented	scaffold_632	21330731	21346785	678.5	652
EOG090C00RH	Missing
EOG090C00RL	Complete	contig_71	17910084	17958407	913.6	1025
EOG090C00S0	Complete	scaffold_444	5243125	5317609	1722.1	1223
EOG090C00S3	Complete	contig_289	3549132	3606154	1021.1	822
EOG090C00S7	Complete	contig_164	1757487	1793166	868.2	747
EOG090C00S8	Missing
EOG090C00S9	Complete	contig_223	3793533	3832180	1312.6	1204
EOG090C00SA	Missing
EOG090C00SD	Fragmented	contig_198	14422279	14448676	531.5	524
EOG090C00SG	Missing
EOG090C00SI	Missing
EOG090C00SK	Missing
EOG090C00SM	Complete	scaffold_1121	9007482	9067718	1235.1	1065
EOG090C00ST	Missing
EOG090C00SU	Complete	contig_125	5628572	5668418	1335.7	1232
EOG090C00SW	Missing
EOG090C00SY	Complete	scaffold_1121	2614401	2623923	1223.2	787
EOG090C00T1	Missing
EOG090C00T6	Missing
EOG090C00TJ	Missing
EOG090C00TK	Complete	scaffold_217	18787544	18823861	978.7	1132
EOG090C00TP	Missing
EOG090C00TQ	Complete	contig_289	703980	766223	1121.4	910
EOG090C00TR	Complete	contig_246	1233810	1278733	750.7	1038
EOG090C00TV	Complete	contig_155	4572443	4614063	1130.6	1127
EOG090C00TX	Missing
EOG090C00U0	Missing
EOG090C00U5	Missing
EOG090C00UB	Complete	contig_508	5056568	5104967	624.4	1159
EOG090C00UF	Missing
EOG090C00UL	Missing
EOG090C00UM	Missing
EOG090C00US	Complete	scaffold_1121	2971798	2996042	1153.5	904
EOG090C00UV	Fragmented	scaffold_961	24866350	24869731	724.2	547
EOG090C00UW	Missing
EOG090C00UY	Complete	contig_137	583559	601513	377.1	341
EOG090C00UZ	Missing
EOG090C00VB	Complete	contig_164	22529958	22536667	894.2	481
EOG090C00VD	Missing
EOG090C00VF	Fragmented	contig_1609	614074	618874	528.2	320
EOG090C00VK	Missing
EOG090C00VS	Missing
EOG090C00VU	Complete	contig_1549	1810848	1843834	999.4	1070
EOG090C00VV	Complete	scaffold_180	5674664	5710401	1141.7	734
EOG090C00VW	Missing
EOG090C00W0	Missing
EOG090C00W4	Complete	scaffold_961	9533527	9541833	841.3	886
EOG090C00W8	Fragmented	contig_596	2107038	2127957	1007.0	771
EOG090C00WD	Missing
EOG090C00WI	Missing
EOG090C00WO	Missing
EOG090C00WU	Missing
EOG090C00WW	Missing
EOG090C00WX	Duplicated	contig_1441	1135068	1166008	969.8	828
EOG090C00WX	Duplicated	scaffold_961	23819962	23878329	852.7	824
EOG090C00X1	Missing
EOG090C00X5	Missing
EOG090C00X6	Complete	contig_617	21307248	21321178	1290.4	1093
EOG090C00XC	Complete	contig_162	331257	375721	1150.4	847
EOG090C00XD	Complete	scaffold_1121	12128350	12160640	760.3	648
EOG090C00XO	Complete	scaffold_961	9684071	9716373	1097.5	1181
EOG090C00XP	Missing
EOG090C00Y4	Missing
EOG090C00YB	Complete	contig_1781	1531159	1547351	1224.6	829
EOG090C00YE	Missing
EOG090C00YI	Missing
EOG090C00YL	Duplicated	scaffold_444	5707355	5830589	1276.0	912
EOG090C00YL	Duplicated	scaffold_632	25371426	25435005	1321.3	894
EOG090C00Z0	Fragmented	scaffold_634	6986389	6993393	861.9	584
EOG090C00Z3	Fragmented	contig_617	9415218	9455403	680.9	735
EOG090C00ZC	Complete	scaffold_63	1514175	1566498	1207.1	1108
EOG090C00ZE	Complete	scaffold_2007	4046098	4077977	1107.8	1192
EOG090C00ZG	Fragmented	contig_75	4426194	4434196	674.5	502
EOG090C00ZH	Missing
EOG090C00ZM	Missing
EOG090C00ZP	Complete	scaffold_168	9241124	9289586	1562.6	1176
EOG090C00ZS	Complete	contig_593	6927858	6934087	878.7	651
EOG090C0101	Complete	contig_1628	6234792	6291035	1569.4	878
EOG090C0103	Missing
EOG090C0107	Missing
EOG090C0108	Missing
EOG090C010B	Complete	contig_246	5494808	5535902	1241.9	1035
EOG090C010C	Missing
EOG090C010H	Complete	contig_71	21571234	21580712	927.5	923
EOG090C010K	Complete	contig_596	10474697	10492712	1008.3	804
EOG090C010M	Missing
EOG090C010O	Missing
EOG090C010S	Complete	scaffold_632	9384169	9445571	1548.1	992
EOG090C010V	Missing
EOG090C010X	Fragmented	contig_596	9402401	9404809	287.7	401
EOG090C010Y	Complete	contig_559	3473301	3516958	872.4	707
EOG090C010Z	Missing
EOG090C0110	Missing
EOG090C0111	Complete	contig_71	16475074	16536591	1292.1	1235
EOG090C0114	Complete	scaffold_341	7027607	7043019	664.6	582
EOG090C0116	Fragmented	scaffold_248	12319323	12378940	995.5	846
EOG090C0119	Missing
EOG090C011D	Fragmented	scaffold_2048	2133892	2176407	1230.1	892
EOG090C011G	Complete	contig_75	13457609	13515941	1765.9	1657
EOG090C011H	Complete	contig_164	9704465	9739288	601.1	825
EOG090C011J	Complete	contig_198	12027883	12059251	1189.0	938
EOG090C011N	Complete	contig_164	3150542	3193385	1162.3	697
EOG090C011X	Missing
EOG090C011Z	Fragmented	scaffold_632	12696086	12701197	614.3	389
EOG090C0122	Missing
EOG090C0123	Missing
EOG090C0128	Complete	scaffold_168	7486102	7506854	344.0	208
EOG090C012B	Missing
EOG090C012C	Complete	scaffold_632	10146584	10159478	1207.0	919
EOG090C012H	Missing
EOG090C012P	Complete	scaffold_961	14656209	14705602	1051.7	894
EOG090C012U	Missing
EOG090C012Z	Complete	contig_155	2507266	2560834	1392.2	1068
EOG090C013D	Complete	scaffold_248	23540151	23568490	844.3	991
EOG090C013Q	Missing
EOG090C013U	Complete	scaffold_2001	1930176	1956799	524.2	624
EOG090C0140	Complete	contig_1549	768694	788312	990.0	784
EOG090C0142	Missing
EOG090C0148	Complete	scaffold_341	6730534	6786504	1092.2	805
EOG090C014B	Complete	scaffold_2001	1664937	1686871	1176.6	1011
EOG090C014C	Complete	scaffold_632	10449625	10470127	1318.6	859
EOG090C014G	Complete	scaffold_961	185762	232666	1026.7	1001
EOG090C014I	Fragmented	scaffold_30	3186990	3196525	630.4	487
EOG090C014K	Complete	contig_1831	290429	336542	620.5	717
EOG090C014M	Complete	contig_125	5531417	5542171	567.0	476
EOG090C014N	Complete	contig_38	829443	857093	1050.5	1116
EOG090C014P	Complete	contig_18	2596444	2621581	1084.9	718
EOG090C014S	Missing
EOG090C014U	Complete	contig_125	1742937	1830552	1004.0	867
EOG090C014W	Complete	contig_122	5423102	5466867	834.3	550
EOG090C014X	Missing
EOG090C0152	Missing
EOG090C0159	Missing
EOG090C015S	Complete	contig_75	3399692	3436023	1079.3	707
EOG090C015Y	Complete	scaffold_58	5507511	5539729	910.7	939
EOG090C0160	Complete	contig_617	12854706	12893137	685.3	577
EOG090C0161	Complete	scaffold_217	26032165	26045885	1557.6	1152
EOG090C016A	Complete	scaffold_800	11009317	11016820	669.6	679
EOG090C016C	Complete	scaffold_30	14566064	14598990	1149.3	926
EOG090C016M	Missing
EOG090C016S	Complete	contig_1781	3787429	3833224	766.4	593
EOG090C016V	Complete	contig_660	1172972	1193284	957.0	984
EOG090C0177	Complete	scaffold_217	13596795	13641915	1080.5	686
EOG090C017A	Missing
EOG090C017B	Complete	scaffold_800	10127147	10172810	1138.6	1131
EOG090C017E	Missing
EOG090C017N	Missing
EOG090C017P	Complete	scaffold_632	1548335	1558622	971.0	721
EOG090C017Q	Missing
EOG090C017T	Complete	contig_1623	2352181	2397158	889.9	822
EOG090C017U	Complete	scaffold_168	10851397	10881256	475.2	537
EOG090C017W	Missing
EOG090C017Y	Missing
EOG090C0180	Complete	scaffold_2840	1787922	1801210	1205.1	1015
EOG090C0181	Missing
EOG090C0184	Complete	scaffold_1837	2721495	2793118	601.7	570
EOG090C0186	Complete	scaffold_1121	20554170	20623793	1551.0	939
EOG090C0188	Missing
EOG090C018C	Fragmented	contig_1549	2221302	2240073	1288.9	916
EOG090C018D	Complete	contig_2231	199756	304122	1310.2	880
EOG090C018J	Missing
EOG090C018T	Complete	contig_75	5468670	5518282	789.5	913
EOG090C0191	Complete	contig_1628	450770	481560	1122.4	711
EOG090C0195	Missing
EOG090C0199	Fragmented	contig_155	275317	310010	883.3	823
EOG090C019B	Missing
EOG090C019C	Missing
EOG090C019G	Complete	contig_2	3797436	3837038	1359.4	985
EOG090C019O	Missing
EOG090C019U	Missing
EOG090C019V	Missing
EOG090C01A9	Missing
EOG090C01AE	Missing
EOG090C01AK	Complete	scaffold_30	16539484	16605124	781.6	462
EOG090C01AN	Complete	contig_1781	4499244	4506563	947.8	756
EOG090C01AQ	Complete	contig_1628	2542188	2570788	1073.4	798
EOG090C01AR	Complete	contig_1628	5308843	5331271	1037.6	701
EOG090C01AT	Missing
EOG090C01AV	Fragmented	contig_73	2496938	2526251	547.7	641
EOG090C01B1	Missing
EOG090C01B5	Missing
EOG090C01B9	Missing
EOG090C01BA	Complete	contig_742	113021	162784	1024.7	961
EOG090C01BD	Complete	contig_96	377565	420594	945.3	900
EOG090C01BG	Missing
EOG090C01BI	Complete	scaffold_217	15956558	16012806	1280.2	851
EOG090C01BN	Complete	contig_2823	108079	139550	846.1	751
EOG090C01BP	Missing
EOG090C01BT	Missing
EOG090C01BW	Complete	contig_617	21612907	21628814	539.4	738
EOG090C01BX	Complete	scaffold_632	510859	551107	971.4	873
EOG090C01C0	Complete	scaffold_248	21399001	21468240	1002.2	983
EOG090C01CB	Missing
EOG090C01CD	Complete	contig_277	1975501	2006088	904.3	767
EOG090C01CE	Missing
EOG090C01CH	Complete	scaffold_63	979194	1014078	645.5	917
EOG090C01CI	Complete	scaffold_30	3450577	3464093	758.3	547
EOG090C01CP	Complete	scaffold_33	1070092	1123402	1239.8	1005
EOG090C01CR	Missing
EOG090C01CT	Missing
EOG090C01CV	Complete	contig_837	1253248	1286466	1253.0	1053
EOG090C01CW	Missing
EOG090C01CX	Missing
EOG090C01D1	Missing
EOG090C01D3	Fragmented	contig_1781	2393312	2432892	779.3	469
EOG090C01D9	Missing
EOG090C01DA	Complete	contig_110	5946093	5991615	1116.2	778
EOG090C01DB	Complete	scaffold_180	2045664	2095727	817.4	847
EOG090C01DE	Complete	contig_1781	8619140	8633081	1047.5	673
EOG090C01DF	Complete	scaffold_217	25202555	25235836	913.5	921
EOG090C01DK	Complete	scaffold_1625	3962465	3977367	1147.5	899
EOG090C01DU	Complete	contig_246	15462774	15503368	652.0	696
EOG090C01DV	Complete	contig_75	12891075	12982322	1367.4	924
EOG090C01DY	Complete	scaffold_217	29028104	29058121	1135.1	722
EOG090C01E2	Complete	scaffold_800	6920526	6950831	997.6	875
EOG090C01EA	Missing
EOG090C01EB	Complete	scaffold_30	4385145	4428254	1472.5	1032
EOG090C01EC	Missing
EOG090C01ED	Complete	contig_287	12934069	12947193	1196.4	930
EOG090C01EH	Complete	contig_559	1882496	1948252	1360.8	1015
EOG090C01EO	Complete	contig_143	780146	815095	810.4	765
EOG090C01EU	Missing
EOG090C01EW	Complete	scaffold_99	7890413	7918261	1009.9	731
EOG090C01EX	Missing
EOG090C01F2	Missing
EOG090C01F6	Complete	scaffold_961	26664996	26689752	345.1	287
EOG090C01FC	Complete	contig_151	2845782	2884853	912.8	825
EOG090C01FF	Fragmented	contig_617	21574937	21585351	734.9	756
EOG090C01FH	Complete	scaffold_961	22265198	22302826	1014.4	825
EOG090C01FR	Missing
EOG090C01FT	Complete	contig_246	11006558	11043959	984.9	760
EOG090C01FU	Complete	contig_71	12895781	12936788	992.6	966
EOG090C01FX	Complete	contig_1	1971186	2013617	885.7	1005
EOG090C01FY	Missing
EOG090C01FZ	Complete	scaffold_63	2318818	2372704	869.7	967
EOG090C01G2	Missing
EOG090C01G3	Complete	scaffold_1837	2448675	2480623	1412.2	1002
EOG090C01GC	Complete	contig_164	22924381	22990153	1056.7	1410
EOG090C01GD	Missing
EOG090C01GF	Missing
EOG090C01GG	Complete	scaffold_30	13041863	13104119	988.3	872
EOG090C01GO	Complete	scaffold_248	20134409	20208513	1154.6	953
EOG090C01GS	Missing
EOG090C01GY	Missing
EOG090C01H0	Missing
EOG090C01H2	Complete	contig_246	232989	263308	969.4	801
EOG090C01H6	Missing
EOG090C01H7	Missing
EOG090C01HG	Fragmented	contig_2	3894918	3904979	974.0	776
EOG090C01HH	Complete	scaffold_180	465819	600627	1175.2	691
EOG090C01HJ	Complete	scaffold_1658	1686569	1703230	1138.5	816
EOG090C01HM	Missing
EOG090C01HQ	Missing
EOG090C01HX	Complete	scaffold_634	6520025	6546707	747.6	654
EOG090C01HZ	Complete	scaffold_248	11993381	12060153	1290.3	791
EOG090C01I3	Complete	scaffold_1121	15296553	15346707	723.2	631
EOG090C01I4	Complete	contig_110	10200682	10207279	666.7	541
EOG090C01I8	Complete	scaffold_632	19718390	19749351	1103.4	794
EOG090C01IN	Missing
EOG090C01IQ	Complete	scaffold_2007	6197865	6261307	700.5	851
EOG090C01IV	Complete	contig_27	4855637	4994957	1443.0	772
EOG090C01IX	Missing
EOG090C01J4	Complete	contig_125	11435310	11451449	585.6	608
EOG090C01J7	Missing
EOG090C01JC	Missing
EOG090C01JE	Missing
EOG090C01JJ	Complete	scaffold_248	13430603	13500864	875.0	849
EOG090C01JN	Missing
EOG090C01JQ	Complete	contig_2635	169805	200718	956.4	741
EOG090C01JR	Missing
EOG090C01JT	Complete	contig_164	9091740	9113259	581.9	411
EOG090C01JY	Missing
EOG090C01K1	Complete	scaffold_2001	1869388	1912175	1043.9	1021
EOG090C01K8	Missing
EOG090C01KG	Fragmented	contig_125	735049	745614	837.3	597
EOG090C01KN	Duplicated	contig_155	7506207	7528738	299.0	242
EOG090C01KN	Duplicated	contig_155	7530415	7540141	255.6	247
EOG090C01KS	Fragmented	contig_596	2722526	2733285	353.4	268
EOG090C01KW	Duplicated	scaffold_341	2842399	2891065	605.8	373
EOG090C01KW	Duplicated	scaffold_835	1795170	1850890	705.3	355
EOG090C01KZ	Complete	contig_96	1329041	1361605	632.3	900
EOG090C01L2	Missing
EOG090C01L3	Complete	contig_287	17178359	17211776	711.4	787
EOG090C01L7	Complete	contig_617	3852075	3881830	926.0	826
EOG090C01LD	Missing
EOG090C01LF	Complete	contig_559	2296135	2351646	983.5	1074
EOG090C01LP	Missing
EOG090C01LQ	Missing
EOG090C01LR	Complete	contig_164	12052718	12081748	435.4	500
EOG090C01LV	Missing
EOG090C01M2	Complete	scaffold_961	14744482	14772165	776.2	759
EOG090C01M7	Fragmented	contig_1623	2560527	2565868	419.6	354
EOG090C01MA	Complete	scaffold_248	8226408	8276653	782.2	802
EOG090C01ME	Missing
EOG090C01MH	Missing
EOG090C01MJ	Missing
EOG090C01MZ	Missing
EOG090C01N9	Complete	contig_125	564905	610571	1168.8	763
EOG090C01NK	Complete	contig_242	9136794	9169011	840.4	702
EOG090C01NM	Complete	scaffold_2048	594595	666543	1369.8	920
EOG090C01NW	Missing
EOG090C01O3	Fragmented	scaffold_30	15196785	15200274	363.8	284
EOG090C01O6	Missing
EOG090C01O8	Complete	contig_430	2122941	2189331	691.4	952
EOG090C01OB	Complete	scaffold_248	17870587	17901495	633.0	726
EOG090C01OF	Complete	contig_23	1821863	1866916	1090.2	891
EOG090C01OL	Missing
EOG090C01ON	Missing
EOG090C01OO	Complete	contig_164	8495737	8572468	789.4	816
EOG090C01OT	Complete	contig_246	10546675	10577236	911.6	661
EOG090C01OU	Complete	scaffold_961	9718348	9726521	844.1	716
EOG090C01OX	Missing
EOG090C01P6	Complete	contig_146	2504595	2528229	1068.4	969
EOG090C01P9	Missing
EOG090C01PA	Complete	contig_593	1165939	1178215	1257.8	1222
EOG090C01PE	Complete	contig_596	2148221	2159065	443.3	504
EOG090C01PG	Complete	scaffold_217	7413679	7456883	852.4	668
EOG090C01PI	Complete	contig_287	2262375	2293361	644.8	717
EOG090C01PK	Complete	contig_198	16676737	16736123	894.8	671
EOG090C01PM	Complete	contig_265	5133719	5193870	1101.7	856
EOG090C01PR	Complete	scaffold_1121	20973078	21099478	1156.8	751
EOG090C01PV	Complete	scaffold_1837	1920367	1926775	568.8	494
EOG090C01PW	Complete	scaffold_634	6348152	6357678	749.9	524
EOG090C01Q4	Complete	contig_508	2330291	2353452	624.7	512
EOG090C01Q5	Missing
EOG090C01QA	Missing
EOG090C01QH	Complete	scaffold_1121	472915	502574	931.6	742
