# BUSCO version is: 3.0.2 
# The lineage dataset is: actinopterygii_odb9 (Creation date: 2016-02-13, number of species: 20, number of BUSCOs: 4584)
# To reproduce this run: python /work/project/perch/esociformes_paper/assembly/stats/.snakemake/conda/7be74040/bin/run_busco -i data/wtdbg2_raw.ctg_racon2.fa.masurca.fa -o wtdbg2_raw_racon2_polca -l output/.busco_lineages/actinopterygii_odb9/ -m genome -c 24 -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090C007A	Missing
EOG090C007N	Fragmented	ctg6	21380080	21388227	727.8	632
EOG090C007O	Missing
EOG090C007V	Complete	ctg13	331021	418607	2277.5	1477
EOG090C007Y	Missing
EOG090C007Z	Complete	ctg30	76261	108363	1562.6	1140
EOG090C0087	Complete	ctg1	9948156	9983765	1022.6	1244
EOG090C008I	Complete	ctg11	11703982	11713237	1170.8	955
EOG090C008K	Complete	ctg10	547273	591909	1363.2	1707
EOG090C008M	Fragmented	ctg114	1330013	1346074	525.4	335
EOG090C008V	Complete	ctg28	1709617	1716190	1160.3	903
EOG090C008X	Complete	ctg5	4289755	4322962	3116.4	1831
EOG090C008Y	Fragmented	ctg12	5174672	5193492	1361.3	903
EOG090C008Z	Duplicated	ctg23	9509031	9568739	1930.6	1751
EOG090C008Z	Duplicated	ctg99	961025	1155812	1990.4	1760
EOG090C0099	Complete	ctg21	5280180	5342747	2137.8	1475
EOG090C009C	Complete	ctg11	7655338	7671605	1585.4	1042
EOG090C009J	Complete	ctg25	1306693	1375095	1395.9	1158
EOG090C009Q	Complete	ctg21	17165981	17237668	2849.4	1725
EOG090C009W	Fragmented	ctg6	20311047	20330645	457.3	426
EOG090C00A0	Complete	ctg3	4602006	4698738	2380.4	1572
EOG090C00AD	Missing
EOG090C00AG	Missing
EOG090C00AN	Complete	ctg51	1685125	1712630	2090.0	1469
EOG090C00AQ	Missing
EOG090C00AV	Complete	ctg67	882195	966777	822.2	1129
EOG090C00B1	Complete	ctg5	4324037	4359122	1078.8	1154
EOG090C00B3	Complete	ctg76	203030	219279	281.8	904
EOG090C00BD	Missing
EOG090C00BE	Fragmented	ctg85	2545754	2558370	975.4	973
EOG090C00BG	Complete	ctg57	1980798	2012910	2582.9	1707
EOG090C00BJ	Duplicated	ctg17	8117351	8217631	910.8	751
EOG090C00BJ	Duplicated	ctg20	4735955	4790663	939.2	1159
EOG090C00BK	Missing
EOG090C00BM	Complete	ctg17	10839822	10947098	1692.8	1266
EOG090C00BS	Complete	ctg5	8624858	8663460	1548.8	1279
EOG090C00BT	Complete	ctg1	9158073	9177189	758.9	452
EOG090C00BU	Complete	ctg33	1184459	1250505	1971.8	1422
EOG090C00BW	Complete	ctg11	10596216	10644133	1648.7	1306
EOG090C00BX	Complete	ctg8	12814667	12840420	1852.7	1429
EOG090C00C0	Complete	ctg69	5901400	5973482	2178.3	1687
EOG090C00C4	Missing
EOG090C00C8	Complete	ctg8	1539593	1610739	1574.2	1304
EOG090C00C9	Missing
EOG090C00CC	Missing
EOG090C00CG	Complete	ctg116	1535447	1572498	1202.1	1341
EOG090C00CI	Complete	ctg6	7825156	7854771	1365.4	808
EOG090C00CK	Fragmented	ctg40	8010660	8027301	998.7	708
EOG090C00CL	Complete	ctg86	1289697	1336917	1365.7	792
EOG090C00CO	Complete	ctg100	716445	777729	1220.4	1243
EOG090C00CU	Fragmented	ctg32	4334694	4338361	499.9	545
EOG090C00D5	Complete	ctg23	11874515	11925990	1465.1	1559
EOG090C00D6	Complete	ctg2	4429746	4489213	2221.6	1524
EOG090C00DB	Complete	ctg14	6880259	6905577	1832.6	1420
EOG090C00DE	Fragmented	ctg125	2875879	2882238	1041.0	656
EOG090C00DG	Missing
EOG090C00DK	Fragmented	ctg5	4510178	4572880	2421.8	1517
EOG090C00DO	Missing
EOG090C00DS	Complete	ctg143	146354	215735	1418.7	1173
EOG090C00DT	Fragmented	ctg3	12759844	12772538	1087.9	685
EOG090C00E5	Missing
EOG090C00E9	Missing
EOG090C00EE	Complete	ctg23	9944951	9976527	2443.3	1682
EOG090C00EF	Missing
EOG090C00EH	Missing
EOG090C00EJ	Missing
EOG090C00EZ	Complete	ctg100	316312	410666	2280.2	1491
EOG090C00F8	Fragmented	ctg76	2222125	2235990	1143.5	824
EOG090C00F9	Missing
EOG090C00FC	Missing
EOG090C00FE	Complete	ctg27	1899247	1928140	1706.7	1438
EOG090C00FF	Complete	ctg46	49648	95227	1954.8	1447
EOG090C00FL	Complete	ctg55	1056119	1097575	1060.2	881
EOG090C00FM	Complete	ctg64	28855	118347	1952.3	1452
EOG090C00FR	Missing
EOG090C00FV	Fragmented	ctg16	194962	211551	652.1	367
EOG090C00G4	Fragmented	ctg11	8987361	9022869	1484.1	1512
EOG090C00G5	Complete	ctg26	6901922	7011997	1690.6	1275
EOG090C00G7	Complete	ctg40	4005918	4077252	1151.9	1155
EOG090C00GJ	Complete	ctg7	11639516	11744023	1581.0	1316
EOG090C00GK	Missing
EOG090C00GT	Complete	ctg35	1509760	1561015	1985.0	1539
EOG090C00GU	Missing
EOG090C00GY	Complete	ctg23	21967967	21987497	1954.9	1390
EOG090C00H2	Complete	ctg58	401807	428908	852.8	774
EOG090C00H3	Complete	ctg32	1198744	1321630	2156.4	1357
EOG090C00HJ	Fragmented	ctg33	4088874	4096326	1159.3	1009
EOG090C00HL	Complete	ctg125	2887319	2911984	1428.7	858
EOG090C00HT	Missing
EOG090C00I8	Missing
EOG090C00IB	Complete	ctg20	5401422	5486271	2300.0	1218
EOG090C00IC	Missing
EOG090C00IS	Missing
EOG090C00IU	Complete	ctg16	9081729	9103090	1098.7	603
EOG090C00IV	Complete	ctg127	263511	297556	1974.8	1200
EOG090C00J0	Complete	ctg41	2882397	2916388	399.9	664
EOG090C00J3	Complete	ctg20	8617324	8648373	932.1	1141
EOG090C00J7	Complete	ctg158	15305	116764	2482.2	1578
EOG090C00JA	Complete	ctg183	688269	712737	1641.3	1072
EOG090C00JE	Complete	ctg35	1118434	1167189	961.2	968
EOG090C00JJ	Fragmented	ctg17	10053228	10068037	1268.5	1193
EOG090C00JS	Missing
EOG090C00JT	Complete	ctg27	5122418	5148432	479.5	469
EOG090C00JW	Missing
EOG090C00JZ	Missing
EOG090C00K4	Complete	ctg62	3176106	3194916	732.2	538
EOG090C00KD	Missing
EOG090C00KH	Missing
EOG090C00KM	Missing
EOG090C00L3	Complete	ctg49	2421306	2458890	1452.9	1408
EOG090C00L8	Fragmented	ctg162	83160	129749	759.0	594
EOG090C00LE	Complete	ctg65	627722	652346	1242.4	705
EOG090C00LH	Missing
EOG090C00LI	Complete	ctg25	5076360	5109210	804.8	589
EOG090C00LL	Complete	ctg45	1378504	1422187	1029.7	1148
EOG090C00LS	Complete	ctg6	1835468	1902181	1923.6	1246
EOG090C00LU	Complete	ctg75	1491053	1518744	1737.8	1192
EOG090C00LV	Complete	ctg257	135070	159477	493.9	549
EOG090C00M4	Complete	ctg5	2797657	2836869	1224.0	853
EOG090C00M5	Complete	ctg45	1594486	1610822	1074.2	1161
EOG090C00M8	Missing
EOG090C00MJ	Complete	ctg68	1497216	1543802	1865.3	1228
EOG090C00MK	Complete	ctg13	10062046	10104940	1173.3	571
EOG090C00MN	Complete	ctg3	9393077	9492151	1606.2	1079
EOG090C00MO	Complete	ctg17	7670086	7691436	1183.9	1062
EOG090C00MS	Complete	ctg24	6495426	6508381	938.7	859
EOG090C00N3	Missing
EOG090C00NB	Complete	ctg6	13960815	13991363	1458.4	1033
EOG090C00NG	Complete	ctg25	1217778	1255361	1520.6	1214
EOG090C00NO	Complete	ctg62	3951746	3976218	1248.4	996
EOG090C00NQ	Complete	ctg13	7877760	7926693	1567.5	1122
EOG090C00NS	Missing
EOG090C00O6	Missing
EOG090C00O9	Complete	ctg19	5253698	5315994	1284.4	1028
EOG090C00OJ	Complete	ctg54	2540338	2564985	676.2	758
EOG090C00OS	Complete	ctg37	4742879	4756407	1344.4	1073
EOG090C00OW	Complete	ctg5	4175943	4213876	1640.6	1120
EOG090C00OX	Missing
EOG090C00P0	Missing
EOG090C00P3	Complete	ctg12	4107189	4139858	1312.6	1093
EOG090C00P7	Missing
EOG090C00P8	Complete	ctg8	1738005	1824025	1570.0	1093
EOG090C00PE	Complete	ctg11	10912167	10954380	1294.5	1176
EOG090C00PH	Duplicated	ctg1	3571356	3638776	1547.8	1441
EOG090C00PH	Duplicated	ctg37	3252373	3289545	1637.6	1118
EOG090C00PQ	Missing
EOG090C00PT	Complete	ctg3	9870450	9892183	1890.8	1116
EOG090C00PW	Complete	ctg44	3628329	3685869	1560.9	1329
EOG090C00PX	Complete	ctg51	1269955	1287618	1811.5	1117
EOG090C00Q2	Complete	ctg7	14265941	14281690	2225.0	1379
EOG090C00Q7	Complete	ctg5	3273484	3303889	1354.9	1082
EOG090C00Q8	Complete	ctg27	2965264	2990348	1803.2	1163
EOG090C00QD	Duplicated	ctg25	230669	291794	988.6	1065
EOG090C00QD	Duplicated	ctg4	6144668	6175263	1082.4	1050
EOG090C00QV	Missing
EOG090C00QW	Complete	ctg22	7885330	7905577	731.0	659
EOG090C00QZ	Complete	ctg66	2636841	2647925	1451.9	826
EOG090C00R0	Fragmented	ctg23	15013834	15019309	721.0	546
EOG090C00RH	Complete	ctg10	597782	632505	823.2	856
EOG090C00RL	Complete	ctg11	9424921	9449809	1509.2	863
EOG090C00S0	Complete	ctg129	888128	947416	1944.7	1262
EOG090C00S3	Complete	ctg41	2773536	2819766	1113.3	694
EOG090C00S7	Complete	ctg26	1439413	1473916	840.6	705
EOG090C00S8	Missing
EOG090C00S9	Complete	ctg64	318604	362260	1110.6	1229
EOG090C00SA	Complete	ctg8	7717196	7740348	1625.8	1197
EOG090C00SD	Complete	ctg10	1604127	1627545	676.8	749
EOG090C00SG	Missing
EOG090C00SI	Complete	ctg17	2034600	2074036	1719.9	1079
EOG090C00SK	Complete	ctg224	112287	222895	1401.8	946
EOG090C00SM	Complete	ctg15	5358400	5418510	1967.5	1263
EOG090C00ST	Missing
EOG090C00SU	Complete	ctg103	1013324	1052875	1604.1	1299
EOG090C00SW	Missing
EOG090C00SY	Complete	ctg15	11769518	11783682	2023.7	1133
EOG090C00T1	Missing
EOG090C00T6	Missing
EOG090C00TJ	Complete	ctg6	14001874	14034005	1454.5	997
EOG090C00TK	Complete	ctg7	2561771	2597885	962.0	1102
EOG090C00TP	Missing
EOG090C00TQ	Complete	ctg10	6749787	6780866	1880.5	1227
EOG090C00TR	Duplicated	ctg4	1519366	1559798	968.8	978
EOG090C00TR	Duplicated	ctg52	436027	489511	858.0	997
EOG090C00TV	Complete	ctg1	13948070	13985076	1234.2	1140
EOG090C00TX	Fragmented	ctg50	2632692	2641874	1264.1	890
EOG090C00U0	Missing
EOG090C00U5	Fragmented	ctg24	4861966	4884110	1287.3	955
EOG090C00UB	Complete	ctg24	3639292	3672786	824.9	1034
EOG090C00UF	Missing
EOG090C00UL	Missing
EOG090C00UM	Complete	ctg7	8465902	8501308	1082.8	659
EOG090C00US	Complete	ctg15	11388023	11432138	1511.3	898
EOG090C00UV	Fragmented	ctg6	5325099	5331005	963.6	521
EOG090C00UW	Complete	ctg2	1536318	1559137	1505.6	1086
EOG090C00UY	Complete	ctg69	4547663	4566895	381.3	333
EOG090C00UZ	Complete	ctg164	494697	511542	1050.2	674
EOG090C00VB	Complete	ctg16	9140437	9155704	1201.9	772
EOG090C00VD	Missing
EOG090C00VF	Complete	ctg167	39402	49821	688.0	838
EOG090C00VK	Missing
EOG090C00VS	Missing
EOG090C00VU	Complete	ctg34	10436526	10469482	1028.6	1163
EOG090C00VV	Complete	ctg20	5241400	5281566	1390.5	1124
EOG090C00VW	Complete	ctg16	14726069	14750377	1570.0	905
EOG090C00W0	Missing
EOG090C00W4	Fragmented	ctg6	20573261	20576215	463.2	363
EOG090C00W8	Complete	ctg14	2078668	2112106	1030.4	1014
EOG090C00WD	Complete	ctg62	2959919	3031655	967.6	873
EOG090C00WI	Complete	ctg74	2495062	2527279	1568.7	1001
EOG090C00WO	Complete	ctg74	1803579	1878855	756.0	719
EOG090C00WU	Complete	ctg2	5617812	5674829	1429.3	936
EOG090C00WW	Complete	ctg62	56543	100635	639.4	742
EOG090C00WX	Complete	ctg6	6322147	6365362	1324.1	1004
EOG090C00X1	Complete	ctg23	16555754	16597627	1330.8	1088
EOG090C00X5	Missing
EOG090C00X6	Complete	ctg13	3615336	3646458	1334.6	980
EOG090C00XC	Complete	ctg125	1631987	1685189	1055.2	750
EOG090C00XD	Complete	ctg15	2310348	2328724	1350.2	997
EOG090C00XO	Complete	ctg6	20394165	20409836	1655.2	1119
EOG090C00XP	Missing
EOG090C00Y4	Complete	ctg35	1362574	1395767	1421.1	1045
EOG090C00YB	Complete	ctg8	9924441	9939356	1086.3	758
EOG090C00YE	Missing
EOG090C00YI	Missing
EOG090C00YL	Complete	ctg23	18890772	18970368	1653.5	901
EOG090C00Z0	Fragmented	ctg38	2069610	2078640	945.4	525
EOG090C00Z3	Fragmented	ctg2	8179565	8183333	640.0	492
EOG090C00ZC	Complete	ctg39	5800058	5848267	983.7	1086
EOG090C00ZE	Complete	ctg20	775920	789702	1420.1	840
EOG090C00ZG	Complete	ctg32	1929271	1968212	1543.5	866
EOG090C00ZH	Missing
EOG090C00ZM	Duplicated	ctg14	10245694	10257083	1593.5	1021
EOG090C00ZM	Duplicated	ctg71	3375331	3412532	1366.4	1019
EOG090C00ZP	Complete	ctg3	9211623	9262897	1988.9	1157
EOG090C00ZS	Complete	ctg94	1817029	1827624	1584.1	1011
EOG090C0101	Complete	ctg42	4309942	4350974	1405.2	765
EOG090C0103	Fragmented	ctg72	215597	235747	1352.5	935
EOG090C0107	Complete	ctg19	14721984	14754411	801.7	764
EOG090C0108	Missing
EOG090C010B	Complete	ctg4	5773902	5785932	1298.2	781
EOG090C010C	Complete	ctg73	2800070	2830707	842.5	849
EOG090C010H	Fragmented	ctg225	86813	97911	748.6	460
EOG090C010K	Complete	ctg14	10368434	10392884	1274.3	894
EOG090C010M	Missing
EOG090C010O	Missing
EOG090C010S	Complete	ctg23	3133751	3210963	1662.5	1030
EOG090C010V	Missing
EOG090C010X	Complete	ctg16	10944088	10983093	379.0	536
EOG090C010Y	Fragmented	ctg101	3938136	3950819	691.6	498
EOG090C010Z	Fragmented	ctg86	1042315	1057976	1453.9	1124
EOG090C0110	Missing
EOG090C0111	Complete	ctg11	7984451	8044794	1434.0	1182
EOG090C0114	Fragmented	ctg33	6367256	6370036	755.7	495
EOG090C0116	Complete	ctg17	793870	861167	1173.0	935
EOG090C0119	Missing
EOG090C011D	Complete	ctg135	683254	730136	1218.0	981
EOG090C011G	Missing
EOG090C011H	Complete	ctg26	9330527	9364026	972.0	771
EOG090C011J	Complete	ctg75	4396157	4421969	1548.9	818
EOG090C011N	Complete	ctg26	2826431	2846090	1546.8	960
EOG090C011X	Missing
EOG090C011Z	Complete	ctg23	6427752	6466243	832.6	835
EOG090C0122	Fragmented	ctg34	10453626	10468059	1387.4	818
EOG090C0123	Missing
EOG090C0128	Complete	ctg3	7460031	7477462	690.6	550
EOG090C012B	Missing
EOG090C012C	Complete	ctg23	3905367	3921410	1655.2	1092
EOG090C012H	Missing
EOG090C012P	Complete	ctg6	15449626	15489272	1241.5	863
EOG090C012U	Complete	ctg9	6774099	6831785	1309.6	784
EOG090C012Z	Complete	ctg1	11856982	11921216	1319.8	1066
EOG090C013D	Complete	ctg17	11955224	11977242	914.6	1040
EOG090C013Q	Complete	ctg23	10150971	10160950	1535.1	1083
EOG090C013U	Complete	ctg8	13391190	13419590	479.0	387
EOG090C0140	Complete	ctg34	9348904	9383501	905.8	861
EOG090C0142	Missing
EOG090C0148	Complete	ctg33	6073167	6121311	1262.6	797
EOG090C014B	Complete	ctg8	13119295	13146415	1390.2	994
EOG090C014C	Complete	ctg23	4201216	4224091	1341.3	779
EOG090C014G	Complete	ctg85	4544049	4579033	794.0	852
EOG090C014I	Complete	ctg19	14208507	14248867	534.4	530
EOG090C014K	Complete	ctg13	10885206	10921379	754.1	713
EOG090C014M	Complete	ctg103	916905	951482	1592.1	1151
EOG090C014N	Complete	ctg170	652988	668412	1241.1	981
EOG090C014P	Complete	ctg92	1635973	1676951	1391.3	753
EOG090C014S	Complete	ctg16	6497265	6538306	1794.0	992
EOG090C014U	Missing
EOG090C014W	Complete	ctg21	4192325	4251478	892.8	619
EOG090C014X	Missing
EOG090C0152	Missing
EOG090C0159	Missing
EOG090C015S	Complete	ctg32	968649	1014393	1092.5	679
EOG090C015Y	Complete	ctg70	1702670	1724801	1543.0	805
EOG090C0160	Complete	ctg2	4752894	4779799	1237.2	743
EOG090C0161	Complete	ctg95	2254451	2269918	1543.4	1134
EOG090C016A	Complete	ctg60	2936152	2971393	630.1	578
EOG090C016C	Complete	ctg19	2966651	3003820	1581.3	914
EOG090C016M	Missing
EOG090C016S	Fragmented	ctg8	7663913	7676782	712.9	453
EOG090C016V	Complete	ctg22	1141990	1174677	1119.1	922
EOG090C0177	Complete	ctg7	7746728	7780343	1051.2	750
EOG090C017A	Fragmented	ctg42	133591	169251	712.9	666
EOG090C017B	Complete	ctg60	2069423	2123168	1323.3	835
EOG090C017E	Missing
EOG090C017N	Missing
EOG090C017P	Complete	ctg76	2748703	2756261	1009.5	622
EOG090C017Q	Missing
EOG090C017T	Complete	ctg16	15017704	15081525	999.6	827
EOG090C017U	Complete	ctg3	10824628	10850364	678.2	578
EOG090C017W	Missing
EOG090C017Y	Missing
EOG090C0180	Complete	ctg125	2853307	2863770	916.7	624
EOG090C0181	Fragmented	ctg17	3599243	3611159	1425.6	908
EOG090C0184	Complete	ctg74	2911129	2984474	704.5	701
EOG090C0186	Complete	ctg37	4665902	4732462	1769.3	1013
EOG090C0188	Complete	ctg24	520633	540966	1004.2	739
EOG090C018C	Complete	ctg34	10831380	10850330	1575.0	1023
EOG090C018D	Complete	ctg39	3894754	4001379	1478.5	912
EOG090C018J	Complete	ctg49	3524401	3538435	1287.8	985
EOG090C018T	Complete	ctg32	3004491	3051458	1650.5	911
EOG090C0191	Complete	ctg34	7788199	7818777	1244.3	777
EOG090C0195	Complete	ctg26	4940070	4965731	1616.5	989
EOG090C0199	Fragmented	ctg1	9624527	9665493	1027.8	795
EOG090C019B	Missing
EOG090C019C	Missing
EOG090C019G	Complete	ctg40	8502327	8528849	1622.4	956
EOG090C019O	Fragmented	ctg85	2692407	2732680	1171.9	983
EOG090C019U	Missing
EOG090C019V	Missing
EOG090C01A9	Missing
EOG090C01AE	Complete	ctg72	3227490	3264362	1002.2	852
EOG090C01AK	Complete	ctg19	942959	1032107	1159.1	603
EOG090C01AN	Complete	ctg8	6980048	6987360	1161.6	972
EOG090C01AQ	Complete	ctg34	5700488	5736985	617.4	719
EOG090C01AR	Complete	ctg42	5236177	5268607	965.2	821
EOG090C01AT	Complete	ctg3	2233817	2269206	1481.9	1427
EOG090C01AV	Fragmented	ctg80	1133466	1151508	741.4	649
EOG090C01B1	Complete	ctg126	1054799	1090503	1704.2	1029
EOG090C01B5	Complete	ctg21	15625030	15658239	1586.8	937
EOG090C01B9	Missing
EOG090C01BA	Complete	ctg72	7647719	7693637	1039.0	951
EOG090C01BD	Complete	ctg90	1458142	1503827	1180.0	880
EOG090C01BG	Complete	ctg34	10998040	11004073	1399.9	830
EOG090C01BI	Complete	ctg7	5357176	5394843	1720.9	916
EOG090C01BN	Complete	ctg15	14500959	14549926	1041.8	671
EOG090C01BP	Fragmented	ctg13	475315	483172	898.6	547
EOG090C01BT	Missing
EOG090C01BW	Complete	ctg13	3923509	3951055	659.2	822
EOG090C01BX	Missing
EOG090C01C0	Complete	ctg17	9844470	9907637	1347.8	1033
EOG090C01CB	Missing
EOG090C01CD	Complete	ctg117	1733979	1780034	1078.3	788
EOG090C01CE	Fragmented	ctg182	195892	202283	1152.7	762
EOG090C01CH	Complete	ctg39	5258445	5295979	860.1	879
EOG090C01CI	Complete	ctg19	13944252	13973438	1201.7	939
EOG090C01CP	Fragmented	ctg158	146398	161925	1126.7	633
EOG090C01CR	Complete	ctg8	9224406	9253068	1537.4	1059
EOG090C01CT	Missing
EOG090C01CV	Duplicated	ctg154	180054	228099	1284.0	1051
EOG090C01CV	Duplicated	ctg21	27026441	27059437	1417.5	990
EOG090C01CW	Fragmented	ctg120	239726	269973	581.9	568
EOG090C01CX	Missing
EOG090C01D1	Missing
EOG090C01D3	Complete	ctg8	9047667	9113225	1530.4	854
EOG090C01D9	Missing
EOG090C01DA	Duplicated	ctg1	3367394	3410511	1140.8	832
EOG090C01DA	Duplicated	ctg19	17991589	18021491	1103.1	960
EOG090C01DB	Complete	ctg20	8766775	8795903	963.5	809
EOG090C01DE	Duplicated	ctg181	199084	259095	803.2	882
EOG090C01DE	Duplicated	ctg95	2034791	2081758	781.2	814
EOG090C01DF	Complete	ctg234	59985	89158	1565.9	939
EOG090C01DK	Complete	ctg30	1097338	1126934	1003.1	863
EOG090C01DU	Complete	ctg25	3010128	3029675	892.3	985
EOG090C01DV	Complete	ctg16	8157902	8222722	855.0	928
EOG090C01DY	Complete	ctg51	363768	391628	1110.6	628
EOG090C01E2	Complete	ctg105	1082409	1111510	1199.8	895
EOG090C01EA	Complete	ctg1	1563240	1595782	1566.9	948
EOG090C01EB	Complete	ctg19	12981907	13031259	1525.4	1021
EOG090C01EC	Missing
EOG090C01ED	Complete	ctg127	51376	64434	1655.3	992
EOG090C01EH	Complete	ctg101	2337679	2398961	1611.8	972
EOG090C01EO	Complete	ctg134	692558	725044	848.1	823
EOG090C01EU	Fragmented	ctg102	2255	29294	1169.2	821
EOG090C01EW	Complete	ctg21	20906457	20919636	624.3	439
EOG090C01EX	Missing
EOG090C01F2	Missing
EOG090C01F6	Complete	ctg6	3522369	3537397	682.9	551
EOG090C01FC	Complete	ctg132	20957	55677	927.6	654
EOG090C01FF	Complete	ctg13	3899899	3927594	924.5	1059
EOG090C01FH	Complete	ctg6	7882586	7924510	1021.4	803
EOG090C01FR	Complete	ctg30	986988	1000437	1314.4	886
EOG090C01FT	Complete	ctg4	11260540	11289681	1112.2	822
EOG090C01FU	Complete	ctg11	4421285	4466110	947.9	1039
EOG090C01FX	Complete	ctg22	5825479	5865638	982.5	1056
EOG090C01FY	Complete	ctg7	5466127	5496558	930.4	907
EOG090C01FZ	Complete	ctg39	6605134	6653013	938.6	838
EOG090C01G2	Missing
EOG090C01G3	Missing
EOG090C01GC	Complete	ctg16	8694786	8746480	1264.6	1465
EOG090C01GD	Missing
EOG090C01GF	Missing
EOG090C01GG	Complete	ctg19	4406857	4429136	824.2	673
EOG090C01GO	Complete	ctg17	8581775	8655303	1399.8	950
EOG090C01GS	Fragmented	ctg127	354833	364714	784.3	623
EOG090C01GY	Complete	ctg9	3828086	3844073	1770.7	1012
EOG090C01H0	Missing
EOG090C01H2	Complete	ctg4	534298	547194	1093.8	808
EOG090C01H6	Complete	ctg72	2248336	2300366	1064.6	778
EOG090C01H7	Complete	ctg123	161154	211707	863.2	732
EOG090C01HG	Complete	ctg40	8433928	8444654	1168.2	914
EOG090C01HH	Complete	ctg20	10248582	10382571	1256.3	652
EOG090C01HJ	Complete	ctg52	1104682	1134611	1252.5	885
EOG090C01HM	Complete	ctg38	3869631	3916184	976.4	823
EOG090C01HQ	Missing
EOG090C01HX	Complete	ctg38	2520556	2574035	1027.0	768
EOG090C01HZ	Complete	ctg17	464358	530521	1223.7	694
EOG090C01I3	Complete	ctg7	2008843	2054786	738.2	629
EOG090C01I4	Missing
EOG090C01I8	Complete	ctg23	13400062	13435468	1634.6	1091
EOG090C01IN	Missing
EOG090C01IQ	Complete	ctg5	8746139	8789379	875.4	897
EOG090C01IV	Complete	ctg129	2464230	2604336	1018.7	826
EOG090C01IX	Complete	ctg1	16601174	16605420	786.0	678
EOG090C01J4	Fragmented	ctg45	1354917	1367232	747.3	534
EOG090C01J7	Complete	ctg81	1260123	1298657	1365.0	888
EOG090C01JC	Missing
EOG090C01JE	Fragmented	ctg17	2100883	2112134	1327.7	805
EOG090C01JJ	Complete	ctg17	1898020	1953824	1382.0	862
EOG090C01JN	Missing
EOG090C01JQ	Complete	ctg72	1309053	1340942	1168.3	740
EOG090C01JR	Missing
EOG090C01JT	Complete	ctg26	8749005	8770090	900.2	536
EOG090C01JY	Complete	ctg11	10843465	10903587	669.7	502
EOG090C01K1	Complete	ctg8	13323833	13350782	1259.7	1078
EOG090C01K8	Missing
