# BUSCO version is: 3.0.2 
# The lineage dataset is: actinopterygii_odb9 (Creation date: 2016-02-13, number of species: 20, number of BUSCOs: 4584)
# To reproduce this run: python /work/project/perch/esociformes_paper/assembly/stats/.snakemake/conda/7be74040/bin/run_busco -i data/esox_lucius_eu_canu.contigs_racon2.fasta.masurca.fa -o canu_racon2_polca -l output/.busco_lineages/actinopterygii_odb9/ -m genome -c 24 -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090C0087	Complete	tig00006019	2775574	2815647	1243.9	967
EOG090C008I	Missing
EOG090C008K	Complete	tig00000208	2716390	2762532	1373.5	1743
EOG090C008M	Complete	tig00001250	1309949	1382773	1688.9	1221
EOG090C008V	Complete	tig00000626	871197	875196	259.0	1112
EOG090C008X	Fragmented	tig00000102	3003280	3036501	2994.7	1782
EOG090C008Y	Complete	tig00000813	467892	495369	2814.4	1830
EOG090C008Z	Complete	tig00006004	583621	643314	2240.6	1746
EOG090C0099	Complete	tig00000020	3923975	4001294	2297.6	1507
EOG090C009C	Complete	tig00006051	1370771	1401472	1849.7	1269
EOG090C009J	Complete	tig00000277	881387	966480	1790.1	1433
EOG090C009Q	Duplicated	tig00000102	5640665	5689949	2306.2	1787
EOG090C009Q	Duplicated	tig00006876	522824	594698	2119.9	1353
EOG090C009W	Fragmented	tig00000563	2799763	2812090	616.9	542
EOG090C00A0	Complete	tig00005940	6637356	6649750	1456.8	1205
EOG090C00AD	Complete	tig00006557	401	51230	1663.8	1658
EOG090C00AG	Fragmented	tig00000325	407084	418659	1023.2	997
EOG090C00AN	Fragmented	tig00422008	176142	180428	1100.2	758
EOG090C00AQ	Missing
EOG090C00AV	Complete	tig00002160	604	83610	889.9	1073
EOG090C00B1	Complete	tig00000102	2949147	2992239	1270.8	704
EOG090C00B3	Complete	tig00002320	218208	252394	1118.7	1824
EOG090C00BD	Complete	tig00002265	47626	210846	1793.3	1880
EOG090C00BE	Fragmented	tig00000247	3067806	3075118	1008.1	1031
EOG090C00BG	Fragmented	tig00002868	56512	84791	2282.3	1302
EOG090C00BJ	Complete	tig00006465	51687	106281	1167.9	1101
EOG090C00BK	Missing
EOG090C00BM	Complete	tig00000098	3965545	4072894	1797.7	1266
EOG090C00BS	Complete	tig00422091	310493	341142	2140.5	1395
EOG090C00BT	Complete	tig00006019	1971740	1996916	648.1	448
EOG090C00BU	Complete	tig00000109	3060204	3126297	1988.5	1445
EOG090C00BW	Complete	tig00006049	2070996	2144866	2087.6	1485
EOG090C00BX	Complete	tig00001016	907752	933425	2074.1	1468
EOG090C00C0	Complete	tig00006270	450300	527419	2192.2	1573
EOG090C00C4	Complete	tig00006059	1995355	2067888	2054.2	1384
EOG090C00C8	Complete	tig00006024	933102	1006748	1604.3	1343
EOG090C00C9	Complete	tig00005940	463548	580586	2145.6	1435
EOG090C00CC	Missing
EOG090C00CG	Complete	tig00001278	96721	133928	1166.7	1274
EOG090C00CI	Complete	tig00006861	1575844	1605798	1677.6	941
EOG090C00CK	Complete	tig00001114	134520	193808	2441.7	1583
EOG090C00CL	Complete	tig00006283	1310923	1331684	1222.4	770
EOG090C00CO	Complete	tig00005940	926231	989323	1442.5	1322
EOG090C00CU	Missing
EOG090C00D5	Complete	tig00000239	3636830	3685969	1644.2	1633
EOG090C00D6	Complete	tig00005950	4026985	4074359	2855.3	1544
EOG090C00DB	Complete	tig00000268	1761846	1803610	1331.2	1467
EOG090C00DE	Fragmented	tig00001921	157063	162592	975.3	672
EOG090C00DG	Missing
EOG090C00DK	Complete	tig00000102	2754264	2817034	2665.8	1626
EOG090C00DO	Missing
EOG090C00DS	Complete	tig00006328	596189	671360	1805.6	1063
EOG090C00DT	Complete	tig00000290	2834578	2858576	1640.0	1045
EOG090C00E5	Missing
EOG090C00E9	Missing
EOG090C00EE	Complete	tig00006004	175803	207385	1793.3	1459
EOG090C00EF	Complete	tig00000567	2132550	2193004	2183.2	1744
EOG090C00EH	Missing
EOG090C00EJ	Missing
EOG090C00EZ	Missing
EOG090C00F8	Complete	tig00000112	436612	474194	1987.4	1186
EOG090C00F9	Missing
EOG090C00FC	Complete	tig00000109	5422541	5439874	1966.7	1349
EOG090C00FE	Complete	tig00002236	120998	164889	1378.5	1497
EOG090C00FF	Missing
EOG090C00FL	Complete	tig00000743	1455589	1503475	1660.6	1030
EOG090C00FM	Complete	tig00001938	669797	737989	2057.1	1437
EOG090C00FR	Missing
EOG090C00FV	Fragmented	tig00006147	706448	736073	666.2	372
EOG090C00G4	Fragmented	tig00006051	12659	65454	1140.7	1281
EOG090C00G5	Complete	tig00000782	1172310	1274233	1773.7	1297
EOG090C00G7	Complete	tig00000327	667254	724028	942.4	904
EOG090C00GJ	Complete	tig00421943	1302028	1431717	1554.9	1273
EOG090C00GK	Missing
EOG090C00GT	Complete	tig00006102	1923697	1983901	1999.5	1601
EOG090C00GU	Missing
EOG090C00GY	Missing
EOG090C00H2	Complete	tig00002195	50576	83197	1179.6	790
EOG090C00H3	Complete	tig00000375	114485	242708	2151.5	1318
EOG090C00HJ	Missing
EOG090C00HL	Complete	tig00001921	131948	149997	1680.3	1090
EOG090C00HT	Complete	tig00000123	1572558	1615728	1298.9	1181
EOG090C00I8	Fragmented	tig00006102	1724829	1745582	1955.4	1209
EOG090C00IB	Complete	tig00422456	411904	500517	2260.5	1214
EOG090C00IC	Missing
EOG090C00IS	Missing
EOG090C00IU	Complete	tig00001797	602834	653799	1851.0	1364
EOG090C00IV	Complete	tig00006411	1169646	1226053	1566.5	1399
EOG090C00J0	Complete	tig00000193	3069891	3103953	623.5	765
EOG090C00J3	Complete	tig00000808	2228138	2255426	1109.2	1147
EOG090C00J7	Complete	tig00422105	161387	258769	2638.0	1572
EOG090C00JA	Complete	tig00002427	401099	421934	1602.4	1010
EOG090C00JE	Complete	tig00006102	1532518	1582574	964.1	891
EOG090C00JJ	Missing
EOG090C00JS	Complete	tig00006494	231682	481298	2322.6	1449
EOG090C00JT	Complete	tig00000466	1357048	1385543	489.5	442
EOG090C00JW	Missing
EOG090C00JZ	Complete	tig00006361	740713	763840	1202.9	1013
EOG090C00K4	Complete	tig00000364	984771	1003571	993.4	657
EOG090C00KD	Missing
EOG090C00KH	Missing
EOG090C00KM	Missing
EOG090C00L3	Complete	tig00421950	2360840	2400138	1408.0	1403
EOG090C00L8	Complete	tig00002207	13695	65953	806.4	631
EOG090C00LE	Complete	tig00000839	747726	789440	902.8	793
EOG090C00LH	Fragmented	tig00000109	1775466	1791601	1416.3	1063
EOG090C00LI	Complete	tig00000058	12229	35635	993.4	683
EOG090C00LL	Fragmented	tig00001584	949514	970340	1094.8	874
EOG090C00LS	Complete	tig00006861	7516065	7572116	2071.0	1238
EOG090C00LU	Complete	tig00001882	741439	779716	1310.7	1297
EOG090C00LV	Complete	tig00006422	251330	287037	638.4	576
EOG090C00M4	Complete	tig00000102	4483043	4519425	1046.3	841
EOG090C00M5	Complete	tig00001584	760298	783240	708.6	1125
EOG090C00M8	Missing
EOG090C00MJ	Complete	tig00422089	420658	453339	1899.4	1212
EOG090C00MK	Complete	tig00000257	1056462	1090999	1200.5	837
EOG090C00MN	Complete	tig00000148	963678	1067278	1702.1	1087
EOG090C00MO	Complete	tig00000098	796863	818837	1363.5	1085
EOG090C00MS	Complete	tig00000567	427153	436593	1019.8	781
EOG090C00N3	Missing
EOG090C00NB	Complete	tig00005997	2555708	2580623	1425.8	1043
EOG090C00NG	Complete	tig00000277	773265	819710	1574.1	1153
EOG090C00NO	Fragmented	tig00000364	207341	229181	801.8	475
EOG090C00NQ	Complete	tig00000349	2202103	2251505	1729.8	1137
EOG090C00NS	Complete	tig00006019	2698757	2726933	2319.2	1247
EOG090C00O6	Missing
EOG090C00O9	Complete	tig00005934	7583804	7632103	1824.1	1338
EOG090C00OJ	Complete	tig00000572	687897	747634	1571.8	1100
EOG090C00OS	Missing
EOG090C00OW	Complete	tig00000102	3111242	3169822	1344.4	1157
EOG090C00OX	Missing
EOG090C00P0	Missing
EOG090C00P3	Complete	tig00000813	1518072	1570419	1183.7	1043
EOG090C00P7	Missing
EOG090C00P8	Complete	tig00006024	1129592	1218884	1572.7	1073
EOG090C00PE	Complete	tig00006049	1786483	1828703	1239.8	1109
EOG090C00PH	Complete	tig00006076	234791	291206	1836.5	1104
EOG090C00PQ	Missing
EOG090C00PT	Complete	tig00000148	554315	609278	1565.5	1143
EOG090C00PW	Complete	tig00000052	451133	516612	1869.4	1583
EOG090C00PX	Fragmented	tig00422028	227585	234523	1223.3	666
EOG090C00Q2	Fragmented	tig00421983	343348	352651	1536.9	819
EOG090C00Q7	Complete	tig00000102	4018612	4048635	1221.1	1143
EOG090C00Q8	Complete	tig00000153	299851	325027	1950.5	1187
EOG090C00QD	Complete	tig00005940	6914329	6946161	1261.6	957
EOG090C00QV	Missing
EOG090C00QW	Fragmented	tig00005918	1914423	1922886	671.9	484
EOG090C00QZ	Complete	tig00006040	1493593	1504806	1669.0	964
EOG090C00R0	Complete	tig00000239	534509	542975	1060.9	768
EOG090C00RH	Complete	tig00000208	2765876	2814835	941.9	949
EOG090C00RL	Complete	tig00006049	3312233	3343706	1463.4	1068
EOG090C00S0	Complete	tig00003292	175411	250350	1668.8	1172
EOG090C00S3	Complete	tig00000193	3166358	3212858	1434.8	800
EOG090C00S7	Fragmented	tig00002522	517970	527411	884.4	578
EOG090C00S8	Missing
EOG090C00S9	Complete	tig00001938	417956	449801	1698.3	1147
EOG090C00SA	Fragmented	tig00000322	1773919	1805727	1441.3	1066
EOG090C00SD	Complete	tig00000208	3751847	3800844	985.6	891
EOG090C00SG	Missing
EOG090C00SI	Complete	tig00000015	1853450	1913957	1403.2	1077
EOG090C00SK	Complete	tig00003067	172554	265525	1266.5	903
EOG090C00SM	Complete	tig00000217	878861	945960	1984.1	1218
EOG090C00ST	Missing
EOG090C00SU	Complete	tig00000593	1610505	1650191	1780.1	1247
EOG090C00SW	Missing
EOG090C00SY	Complete	tig00421915	4492183	4507547	1720.5	1068
EOG090C00T1	Missing
EOG090C00T6	Missing
EOG090C00TJ	Complete	tig00005997	2505146	2543606	1368.3	954
EOG090C00TK	Complete	tig00000325	313019	350771	1354.3	1249
EOG090C00TP	Missing
EOG090C00TQ	Complete	tig00000193	336434	385789	1418.9	1129
EOG090C00TR	Complete	tig00421957	1470461	1511013	859.2	947
EOG090C00TV	Complete	tig00001380	895586	939179	1504.8	1162
EOG090C00TX	Complete	tig00006223	130809	148141	1372.0	1371
EOG090C00U0	Missing
EOG090C00U5	Missing
EOG090C00UB	Complete	tig00421981	1348562	1387088	859.6	1136
EOG090C00UF	Complete	tig00000349	3386163	3441413	1330.0	998
EOG090C00UL	Complete	tig00000322	543305	612055	1431.3	1247
EOG090C00UM	Complete	tig00000448	1543409	1578835	1165.2	694
EOG090C00US	Complete	tig00421915	4120039	4154497	1681.0	931
EOG090C00UV	Fragmented	tig00006861	4099170	4101499	1062.1	536
EOG090C00UW	Complete	tig00005950	1116147	1125406	1563.3	1022
EOG090C00UY	Fragmented	tig00003617	36406	57844	377.3	296
EOG090C00UZ	Complete	tig00001297	571641	578288	1182.0	1028
EOG090C00VB	Complete	tig00001797	642462	669022	1523.1	728
EOG090C00VD	Missing
EOG090C00VF	Complete	tig00002709	127352	141117	771.4	741
EOG090C00VK	Complete	tig00006024	1431599	1490692	1557.1	1070
EOG090C00VS	Missing
EOG090C00VU	Complete	tig00000761	311693	327888	1780.4	1111
EOG090C00VV	Complete	tig00422456	251851	311277	1341.0	1179
EOG090C00VW	Complete	tig00000162	4968818	4998026	1412.6	727
EOG090C00W0	Missing
EOG090C00W4	Complete	tig00000563	3026439	3061847	859.8	1069
EOG090C00W8	Complete	tig00000725	1875970	1890346	1387.4	972
EOG090C00WD	Complete	tig00000364	1187797	1246269	1182.2	890
EOG090C00WI	Complete	tig00000097	997861	1021431	1379.0	1021
EOG090C00WO	Complete	tig00000097	299738	360839	810.8	729
EOG090C00WU	Complete	tig00005950	5219737	5275169	843.1	818
EOG090C00WW	Fragmented	tig00006544	509355	529724	605.2	581
EOG090C00WX	Complete	tig00006861	3061494	3104360	1616.5	1070
EOG090C00X1	Missing
EOG090C00X5	Missing
EOG090C00X6	Complete	tig00006057	1842312	1887481	1429.9	943
EOG090C00XC	Complete	tig00002927	288	42100	1432.8	913
EOG090C00XD	Complete	tig00000217	4058571	4093440	684.7	538
EOG090C00XO	Complete	tig00000563	2871022	2886711	1109.1	691
EOG090C00XP	Missing
EOG090C00Y4	Complete	tig00006102	1784147	1825471	1728.9	996
EOG090C00YB	Complete	tig00000854	1954022	1975310	1174.4	648
EOG090C00YE	Complete	tig00001433	169514	206904	1359.4	1112
EOG090C00YI	Missing
EOG090C00YL	Complete	tig00000330	1274626	1352973	1682.9	901
EOG090C00Z0	Fragmented	tig00006180	1310412	1316867	874.3	482
EOG090C00Z3	Complete	tig00005950	7751312	7787300	541.7	857
EOG090C00ZC	Complete	tig00006075	3154792	3205862	1096.2	1003
EOG090C00ZE	Complete	tig00422452	823796	852329	1383.5	814
EOG090C00ZG	Fragmented	tig00001756	1	16562	1141.7	593
EOG090C00ZH	Missing
EOG090C00ZM	Duplicated	tig00000799	1587196	1598275	1276.1	827
EOG090C00ZM	Duplicated	tig00006267	1408375	1445610	1084.8	888
EOG090C00ZP	Complete	tig00000148	1193505	1234391	1671.8	1174
EOG090C00ZS	Complete	tig00000052	4441570	4467223	1198.6	1073
EOG090C0101	Complete	tig00005994	2756819	2808290	1700.0	926
EOG090C0103	Missing
EOG090C0107	Missing
EOG090C0108	Complete	tig00000257	901	65920	1750.9	1069
EOG090C010B	Complete	tig00005940	7298322	7317293	1677.7	860
EOG090C010C	Missing
EOG090C010H	Fragmented	tig00003867	57042	70503	679.0	418
EOG090C010K	Missing
EOG090C010M	Missing
EOG090C010O	Missing
EOG090C010S	Complete	tig00000766	414537	477462	1609.3	1021
EOG090C010V	Fragmented	tig00000208	4328352	4364012	1115.8	680
EOG090C010X	Complete	tig00000162	1191111	1213264	379.0	537
EOG090C010Y	Complete	tig00000617	144667	188675	1014.6	1025
EOG090C010Z	Missing
EOG090C0110	Missing
EOG090C0111	Complete	tig00006051	989610	1050528	1408.3	1194
EOG090C0114	Complete	tig00002391	595788	630632	709.8	892
EOG090C0116	Fragmented	tig00000015	3077959	3136503	1357.3	830
EOG090C0119	Missing
EOG090C011D	Complete	tig00001289	422434	480429	1165.3	907
EOG090C011G	Complete	tig00000786	325341	371575	2538.3	1907
EOG090C011H	Complete	tig00001012	1163035	1198898	859.1	807
EOG090C011J	Complete	tig00000208	1368587	1385163	1791.1	950
EOG090C011N	Complete	tig00001096	867936	887634	1845.9	955
EOG090C011X	Missing
EOG090C011Z	Complete	tig00006123	2716293	2744500	913.6	908
EOG090C0122	Fragmented	tig00000761	299002	311276	1392.4	870
EOG090C0123	Complete	tig00002317	443912	472813	1576.6	955
EOG090C0128	Complete	tig00000148	2989284	3001662	752.2	599
EOG090C012B	Missing
EOG090C012C	Complete	tig00006123	188518	204651	1956.9	1152
EOG090C012H	Missing
EOG090C012P	Complete	tig00005997	1060386	1094161	1280.2	906
EOG090C012U	Complete	tig00006206	1641363	1696468	1179.0	823
EOG090C012Z	Complete	tig00006019	4658536	4716938	1398.9	1116
EOG090C013D	Missing
EOG090C013Q	Complete	tig00000239	5437336	5447348	1399.6	1021
EOG090C013U	Complete	tig00001016	1492786	1511357	519.6	740
EOG090C0140	Complete	tig00000761	1372946	1399030	1369.1	749
EOG090C0142	Missing
EOG090C0148	Complete	tig00000109	7943956	7998479	1266.5	797
EOG090C014B	Complete	tig00001016	1228236	1243443	1559.7	1072
EOG090C014C	Fragmented	tig00006123	483195	501641	1062.0	573
EOG090C014G	Complete	tig00000247	5078554	5122694	1064.9	982
EOG090C014I	Fragmented	tig00002257	264753	274902	691.9	472
EOG090C014K	Complete	tig00000257	240142	276320	749.0	725
EOG090C014M	Complete	tig00000593	1514192	1538607	1522.7	1185
EOG090C014N	Complete	tig00000820	177005	188294	1357.4	921
EOG090C014P	Complete	tig00006062	386921	415354	791.7	876
EOG090C014S	Fragmented	tig00421954	83329	127571	1290.0	785
EOG090C014U	Missing
EOG090C014W	Complete	tig00001182	957707	977071	1068.3	574
EOG090C014X	Missing
EOG090C0152	Missing
EOG090C0159	Complete	tig00000746	669982	704434	1150.2	1019
EOG090C015S	Complete	tig00000375	419985	467436	1467.4	699
EOG090C015Y	Complete	tig00000314	1080972	1098758	1867.1	1003
EOG090C0160	Complete	tig00005950	4332568	4366915	1108.9	649
EOG090C0161	Complete	tig00422067	64422	77916	1781.9	1193
EOG090C016A	Complete	tig00006126	130635	151148	776.9	777
EOG090C016C	Complete	tig00005934	9957886	9987683	1641.9	906
EOG090C016M	Fragmented	tig00002074	451034	454397	1292.5	798
EOG090C016S	Complete	tig00000322	1812321	1860406	1284.3	726
EOG090C016V	Complete	tig00003730	80339	114564	1293.1	941
EOG090C0177	Complete	tig00000448	2258890	2294493	1091.4	757
EOG090C017A	Fragmented	tig00005994	6939408	6965914	845.7	788
EOG090C017B	Complete	tig00006126	978636	1024010	1140.6	1003
EOG090C017E	Missing
EOG090C017N	Missing
EOG090C017P	Complete	tig00422439	86949	98065	821.7	645
EOG090C017Q	Missing
EOG090C017T	Complete	tig00001479	94192	146261	1235.0	646
EOG090C017U	Complete	tig00000290	4799885	4826843	676.7	575
EOG090C017W	Missing
EOG090C017Y	Missing
EOG090C0180	Complete	tig00001921	171387	187450	1273.5	925
EOG090C0181	Complete	tig00000015	317968	348025	1297.5	1022
EOG090C0184	Complete	tig00000097	1414246	1480898	731.8	737
EOG090C0186	Missing
EOG090C0188	Complete	tig00006059	2819577	2838758	845.4	610
EOG090C018C	Complete	tig00006704	8247	27096	1667.6	1007
EOG090C018D	Complete	tig00000755	1181517	1289894	1566.8	912
EOG090C018J	Missing
EOG090C018T	Complete	tig00000919	1328655	1377961	1707.6	911
EOG090C0191	Complete	tig00001365	1043190	1073763	1216.6	754
EOG090C0195	Fragmented	tig00422459	711562	722772	1085.7	586
EOG090C0199	Fragmented	tig00006019	2450396	2479975	949.7	757
EOG090C019B	Missing
EOG090C019C	Complete	tig00005940	1397961	1439602	1785.3	1054
EOG090C019G	Complete	tig00421978	840271	865748	1677.5	969
EOG090C019O	Fragmented	tig00000247	3223126	3269281	1217.2	991
EOG090C019U	Complete	tig00000782	1450257	1509849	1325.6	1529
EOG090C019V	Missing
EOG090C01A9	Complete	tig00000102	4327889	4376383	968.8	691
EOG090C01AE	Complete	tig00000666	653968	677354	1396.4	836
EOG090C01AK	Complete	tig00422382	838198	929194	1416.9	697
EOG090C01AN	Complete	tig00000608	592091	599406	1286.5	919
EOG090C01AQ	Missing
EOG090C01AR	Complete	tig00005994	1841770	1875013	976.2	830
EOG090C01AT	Complete	tig00003041	93285	143032	1578.7	1393
EOG090C01AV	Complete	tig00000301	60692	78604	600.4	723
EOG090C01B1	Complete	tig00002563	234451	264665	1610.6	1023
EOG090C01B5	Complete	tig00000812	1210285	1228010	1439.4	885
EOG090C01B9	Missing
EOG090C01BA	Complete	tig00003666	4208	58554	1024.6	961
EOG090C01BD	Complete	tig00006537	108474	150759	1272.4	911
EOG090C01BG	Fragmented	tig00006704	174850	180284	903.2	585
EOG090C01BI	Complete	tig00005995	916006	953648	1874.6	925
EOG090C01BN	Complete	tig00422421	469039	513777	883.6	535
EOG090C01BP	Fragmented	tig00005917	465511	477135	974.6	560
EOG090C01BT	Complete	tig00006049	2005332	2039821	1014.4	834
EOG090C01BW	Complete	tig00006057	2143669	2173461	616.6	841
EOG090C01BX	Missing
EOG090C01C0	Complete	tig00000098	2964908	3033401	1570.5	960
EOG090C01CB	Complete	tig00005917	9627	34472	1553.7	1012
EOG090C01CD	Complete	tig00006200	163561	201432	1254.4	807
EOG090C01CE	Missing
EOG090C01CH	Complete	tig00006075	3697808	3723651	1353.8	988
EOG090C01CI	Complete	tig00002257	527173	533007	571.3	374
EOG090C01CP	Fragmented	tig00422105	271379	307920	1268.7	672
EOG090C01CR	Complete	tig00002705	108	32399	1447.8	1045
EOG090C01CT	Missing
EOG090C01CV	Complete	tig00005986	3391738	3432049	1328.9	1048
EOG090C01CW	Complete	tig00006075	1235369	1269256	613.3	698
EOG090C01CX	Missing
EOG090C01D1	Fragmented	tig00000330	1590673	1600816	1148.6	683
EOG090C01D3	Fragmented	tig00000322	421078	449864	732.8	410
EOG090C01D9	Missing
EOG090C01DA	Complete	tig00000351	1194689	1223746	1386.0	956
EOG090C01DB	Complete	tig00000808	2081709	2113043	1357.0	847
EOG090C01DE	Complete	tig00422030	103817	137827	905.5	676
EOG090C01DF	Complete	tig00001545	320486	337521	1694.4	941
EOG090C01DK	Missing
EOG090C01DU	Missing
EOG090C01DV	Complete	tig00006032	161242	254281	1463.9	931
EOG090C01DY	Complete	tig00001687	67868	90372	1105.6	750
EOG090C01E2	Complete	tig00006152	1324852	1354874	1560.6	975
EOG090C01EA	Complete	tig00000351	3026804	3052650	1545.0	934
EOG090C01EB	Complete	tig00002057	78679	120860	1589.4	1158
EOG090C01EC	Fragmented	tig00000102	1072162	1075217	566.0	445
EOG090C01ED	Complete	tig00006411	1385650	1416997	1470.6	1002
EOG090C01EH	Complete	tig00006317	435254	501069	1569.8	1019
EOG090C01EO	Complete	tig00006221	270982	316233	809.8	889
EOG090C01EU	Missing
EOG090C01EW	Complete	tig00001174	966947	988631	953.0	682
EOG090C01EX	Complete	tig00000567	1102022	1203052	900.9	741
EOG090C01F2	Missing
EOG090C01F6	Complete	tig00006861	5880186	5894085	553.2	475
EOG090C01FC	Complete	tig00000846	56047	104023	1017.2	684
EOG090C01FF	Complete	tig00006057	2107198	2130189	1086.8	907
EOG090C01FH	Complete	tig00006861	1506834	1532563	1123.2	828
EOG090C01FR	Complete	tig00001875	250286	259370	1537.8	863
EOG090C01FT	Complete	tig00005940	1796951	1845587	1188.0	877
EOG090C01FU	Fragmented	tig00002922	88209	95996	878.6	476
EOG090C01FX	Complete	tig00000746	607550	650421	899.8	1009
EOG090C01FY	Complete	tig00005995	814290	842370	1116.0	910
EOG090C01FZ	Complete	tig00006075	2350202	2399784	1180.2	855
EOG090C01G2	Missing
EOG090C01G3	Missing
EOG090C01GC	Complete	tig00001797	224756	270364	1431.8	1487
EOG090C01GD	Missing
EOG090C01GF	Complete	tig00002257	594891	627487	999.6	945
EOG090C01GG	Complete	tig00005934	8441416	8489376	1437.0	1057
EOG090C01GO	Complete	tig00000098	1705559	1779303	1493.1	945
EOG090C01GS	Fragmented	tig00006411	1103454	1113360	908.4	654
EOG090C01GY	Complete	tig00002420	112003	142971	1841.0	968
EOG090C01H0	Missing
EOG090C01H2	Complete	tig00001238	1228521	1256678	1166.4	855
EOG090C01H6	Fragmented	tig00000666	1603358	1657134	887.6	714
EOG090C01H7	Complete	tig00000694	834583	887146	904.6	768
EOG090C01HG	Complete	tig00421978	923214	933942	1338.5	834
EOG090C01HH	Complete	tig00000808	494446	613577	1122.2	568
EOG090C01HJ	Complete	tig00422142	41855	88413	1003.7	894
EOG090C01HM	Complete	tig00000716	782579	829596	1162.6	768
EOG090C01HQ	Complete	tig00006003	676834	690340	880.7	616
EOG090C01HX	Complete	tig00006180	813959	869292	907.7	721
EOG090C01HZ	Complete	tig00000015	3398581	3451030	1251.7	795
EOG090C01I3	Complete	tig00421989	1417184	1466823	796.2	685
EOG090C01I4	Complete	tig00001088	1200203	1206688	1168.0	762
EOG090C01I8	Complete	tig00000239	2125443	2145361	1578.6	1082
EOG090C01IN	Missing
EOG090C01IQ	Complete	tig00422091	416237	461434	905.6	867
EOG090C01IV	Complete	tig00000117	320091	458543	1423.1	776
EOG090C01IX	Fragmented	tig00001268	1216416	1218681	525.7	500
EOG090C01J4	Complete	tig00001584	996541	1008873	833.6	644
EOG090C01J7	Complete	tig00002864	69758	108402	1378.5	905
EOG090C01JC	Fragmented	tig00000302	450956	458302	1364.0	817
EOG090C01JE	Missing
EOG090C01JJ	Complete	tig00000015	1976519	2015647	1467.9	868
EOG090C01JN	Fragmented	tig00006003	1116191	1130097	1105.6	674
EOG090C01JQ	Complete	tig00006220	1248030	1279937	1137.7	725
EOG090C01JR	Missing
